;tconst;primaryTitle;originalTitle;startYear;runtimeMinutes;genres;region
2959;tt0088011;Romancing the Stone;Romancing the Stone;1984;106.0;['Action', 'Adventure', 'Comedy'];US
2960;tt0088013;Romeo und Julia auf dem Dorfe;Romeo und Julia auf dem Dorfe;1984;92.0;['Drama', 'Romance'];US
2961;tt0088015;Ronia: The Robber's Daughter;Ronja Rövardotter;1984;126.0;['Adventure', 'Drama', 'Family'];US
2962;tt0088016;The Roommate;The Roommate;1984;97.0;['Comedy'];US
2963;tt0088019;The Rosebud Beach Hotel;The Rosebud Beach Hotel;1984;83.0;['Comedy', 'Music'];US
2964;tt0088024;Runaway;Runaway;1984;99.0;['Action', 'Crime', 'Sci-Fi'];US
2965;tt0088025;Running Hot;Running Hot;1984;95.0;['Crime', 'Drama'];US
2966;tt0088027;On the Line;On the Line;1984;103.0;['Drama'];US
2967;tt0088028;Lensman;SF Shinseiki Lensman;1984;107.0;['Adventure', 'Animation', 'Sci-Fi'];US
2968;tt0088031;Saaransh;Saaransh;1984;137.0;['Drama'];US
2969;tt0088032;Lost in the Sahara;Sahara;1984;99.0;['Drama'];US
2970;tt0088034;Sam's Son;Sam's Son;1984;104.0;['Drama'];US
2971;tt0088040;The Holy Innocents;Los santos inocentes;1984;107.0;['Drama'];US
2972;tt0088041;Farewell to the Ark;Saraba hakobune;1984;127.0;['Fantasy', 'Mystery', 'Romance'];US
2973;tt0088044;Savage Streets;Savage Streets;1984;93.0;['Action', 'Crime', 'Drama'];US
2974;tt0088046;Scandalous;Scandalous;1984;92.0;['Comedy', 'Mystery'];US
2975;tt0088047;Scarred;Scarred;1983;85.0;['Drama'];US
2976;tt0088066;Scream for Help;Scream for Help;1984;89.0;['Horror', 'Mystery', 'Thriller'];US
2977;tt0088067;Screamplay;Screamplay;1984;92.0;['Comedy', 'Horror', 'Mystery'];US
2978;tt0088069;Search for Vengeance;Search for Vengeance;1984;;['Action'];FR
2979;tt0088070;Secerna vodica;Secerna vodica;1983;105.0;['Comedy'];US
2980;tt0088072;Second Time Lucky;Second Time Lucky;1984;101.0;['Adventure', 'Comedy', 'Drama'];US
2981;tt0088073;The Secret Diary of Sigmund Freud;The Secret Diary of Sigmund Freud;1984;90.0;['Biography', 'Comedy'];US
2982;tt0088074;Secret Honor;Secret Honor;1984;90.0;['Biography', 'Comedy', 'Drama'];US
2983;tt0088075;Secret Places;Secret Places;1984;98.0;['Drama'];US
2984;tt0088076;The Secret Policeman's Private Parts;The Secret Policeman's Private Parts;1984;77.0;['Comedy', 'Documentary', 'Music'];US
2985;tt0088082;Conquest;Seiha;1982;142.0;['Crime', 'Drama', 'Thriller'];US
2986;tt0088083;Sexmission;Seksmisja;1984;117.0;['Adventure', 'Comedy', 'Sci-Fi'];US
2987;tt0088086;Teacher, Don't Turn Me On!;Sensei, watashi no karada ni hi o tsukenaide;1984;60.0;['Comedy', 'Drama'];US
2988;tt0088088;Sentimental Reasons;Sentimental Reasons;1984;85.0;['Action', 'Drama'];US
2989;tt0088089;The Sea Serpent;Serpiente de mar;1985;92.0;['Adventure', 'Horror'];US
2990;tt0088090;Double Feature;Sesión continua;1984;115.0;['Drama'];US
2991;tt0088093;MacArthur's Children;Setouchi shonen yakyu dan;1984;125.0;['Comedy', 'Drama', 'War'];US
2992;tt0088096;Heaven Can Help;Shang tian jiu ming;1984;90.0;['Comedy', 'Horror', 'Thriller'];US
2993;tt0088097;Shanghai Blues;Shang Hai zhi yen;1984;103.0;['Comedy', 'Romance'];US
2994;tt0088098;A Certain Romance;Shao nu ri ji;1984;87.0;['Drama'];US
2995;tt0088099;Sharaabi;Sharaabi;1984;180.0;['Comedy', 'Drama', 'Romance'];US
2996;tt0088100;Devil Fish;Shark: Rosso nell'oceano;1984;90.0;['Action', 'Adventure', 'Comedy'];US
2997;tt0088102;She'll Be Wearing Pink Pyjamas;She'll Be Wearing Pink Pyjamas;1985;86.0;['Comedy'];GB
2998;tt0088103;Sheena;Sheena;1984;117.0;['Adventure', 'Fantasy'];US
2999;tt0088105;Pom Pom;San yung seung heung pau;1984;100.0;['Action', 'Comedy'];US
3000;tt0088106;Merry Christmas;Sing dan fai lok;1984;96.0;['Comedy', 'Romance'];US
3001;tt0088107;Long Arm of the Law;Sang gong kei bing;1984;100.0;['Action', 'Crime', 'Drama'];US
3002;tt0088110;Beloved Daddy;Shi hun lao dou;1984;88.0;['Comedy', 'Drama'];US
3003;tt0088111;The Shooting Party;The Shooting Party;1984;98.0;['Drama', 'Romance'];US
3004;tt0088112;The Return of Pom Pom;Seung lung chut hoi;1984;83.0;['Action', 'Comedy'];US
3005;tt0088116;Silent Madness;Silent Madness;1984;93.0;['Horror', 'Thriller'];US
3006;tt0088117;Silent Night, Deadly Night;Silent Night, Deadly Night;1984;79.0;['Horror', 'Thriller'];US
3007;tt0088119;Silver City;Silver City;1984;101.0;['Drama', 'History', 'Romance'];US
3008;tt0088122;El siniestro doctor Orloff;El siniestro doctor Orloff;1984;87.0;['Horror'];US
3009;tt0088126;Homecoming;Si shui liu nian;1984;96.0;['Drama'];US
3010;tt0088128;Sixteen Candles;Sixteen Candles;1984;93.0;['Comedy', 'Romance'];US
3011;tt0088132;Sweet Troubles;Sladke starosti;1985;85.0;['Comedy'];US
3012;tt0088133;Slagskämpen;Slagskämpen;1984;95.0;['Action', 'Mystery', 'Thriller'];US
3013;tt0088134;Slapstick of Another Kind;Slapstick (Of Another Kind);1982;82.0;['Comedy', 'Fantasy', 'Sci-Fi'];US
3014;tt0088135;Slayground;Slayground;1983;89.0;['Crime', 'Drama'];US
3015;tt0088137;Sloane;Sloane;1985;94.0;['Action', 'Comedy', 'Mystery'];US
3016;tt0088138;La smala;La smala;1984;90.0;['Comedy'];FR
3017;tt0088139;Texas Godfather;Sno-Line;1985;89.0;['Action', 'Drama'];US
3018;tt0088142;Snowballing;Snowballing;1984;96.0;['Comedy'];US
3019;tt0088146;A Soldier's Story;A Soldier's Story;1984;101.0;['Crime', 'Drama', 'Mystery'];US
3020;tt0088147;Solo;Solo;1984;96.0;['Drama', 'Family'];US
3021;tt0088153;Songwriter;Songwriter;1984;94.0;['Drama', 'Music'];US
3022;tt0088154;Sortüz egy fekete bivalyért;Sortüz egy fekete bivalyért;1985;101.0;['Drama'];FR
3023;tt0088155;Sotto... sotto;Sotto... sotto... strapazzato da anomala passione;1984;105.0;['Comedy', 'Drama'];US
3024;tt0088156;Souvenirs souvenirs;Souvenirs souvenirs;1984;124.0;['Comedy', 'Drama', 'Music'];FR
3025;tt0088157;Special Effects;Special Effects;1984;106.0;['Drama', 'Horror', 'Thriller'];US
3026;tt0088161;Splash;Splash;1983;111.0;['Comedy', 'Fantasy', 'Romance'];US
3027;tt0088163;Splitz;Splitz;1982;86.0;['Comedy', 'Music'];US
3028;tt0088166;The Sprinter;Der Sprinter;1984;87.0;['Drama', 'Sport'];US
3029;tt0088167;Les spécialistes;Les spécialistes;1985;94.0;['Adventure', 'Crime'];FR
3030;tt0088169;Stanley: Every Home Should Have One;Stanley: Every Home Should Have One;1984;93.0;['Action', 'Comedy'];GB
3031;tt0088170;Star Trek III: The Search for Spock;Star Trek III: The Search for Spock;1984;105.0;['Action', 'Adventure', 'Sci-Fi'];US
3032;tt0088172;Starman;Starman;1984;115.0;['Romance', 'Sci-Fi'];US
3033;tt0088176;The Stone Boy;The Stone Boy;1984;91.0;['Drama'];US
3034;tt0088180;The Story of the Dolls;The Story of the Dolls;1984;96.0;['Drama', 'Romance'];US
3035;tt0088182;Un amour interdit;Un amour interdit;1984;95.0;['Drama'];FR
3036;tt0088183;A Strange Love Affair;A Strange Love Affair;1985;92.0;['Drama', 'Romance'];US
3037;tt0088184;Stranger Than Paradise;Stranger Than Paradise;1984;89.0;['Comedy', 'Drama'];US
3038;tt0088185;Strangers Kiss;Strangers Kiss;1983;94.0;['Drama'];US
3039;tt0088187;Strangers in Paradise;Strangers in Paradise;1984;84.0;['Comedy', 'Musical', 'Sci-Fi'];US
3040;tt0088192;Street Hero;Street Hero;1984;102.0;['Drama'];GB
3041;tt0088194;Streets of Fire;Streets of Fire;1984;93.0;['Action', 'Crime', 'Drama'];US
3042;tt0088195;Streetwalkin';Streetwalkin';1985;95.0;['Action', 'Drama', 'Thriller'];US
3043;tt0088196;Streetwise;Streetwise;1984;91.0;['Documentary', 'Drama'];US
3044;tt0088197;Stress;Stress;1984;82.0;['Crime', 'Drama', 'Thriller'];FR
3045;tt0088198;Strikebound;Strikebound;1984;101.0;['Drama'];GB
3046;tt0088199;Stuck on You!;Stuck on You!;1983;88.0;['Comedy', 'Romance'];US
3047;tt0088200;Success Is the Best Revenge;Success Is the Best Revenge;1984;91.0;['Drama'];US
3048;tt0088202;A Summer in Saint Tropez;Un été à Saint-Tropez;1983;59.0;['Drama', 'Music', 'Romance'];US
3049;tt0088206;Supergirl;Supergirl;1984;124.0;['Action', 'Adventure', 'Fantasy'];US
3050;tt0088207;Surf II;Surf II;1983;86.0;['Comedy'];US
3051;tt0088208;Surfacing;Surfacing;1981;89.0;['Adventure', 'Drama'];US
3052;tt0088210;The Surrogate;The Surrogate;1984;100.0;['Drama', 'Mystery', 'Thriller'];US
3053;tt0088213;Swing Shift;Swing Shift;1984;100.0;['Drama', 'Romance', 'War'];US
3054;tt0088217;Flowers of Reverie;Szirmok, virágok, koszorúk;1985;102.0;['Drama', 'History'];US
3055;tt0088222;Typhoon Club;Taifû kurabu;1985;115.0;['Drama', 'Romance'];US
3056;tt0088224;Tank;Tank;1984;113.0;['Action', 'Comedy', 'Drama'];US
3057;tt0088229;Le tartuffe;Le tartuffe;1984;140.0;['Comedy', 'Drama'];FR
3058;tt0088230;Tasio;Tasio;1984;95.0;['Drama'];FR
3059;tt0088240;Tausend Augen;Tausend Augen;1984;92.0;['Drama', 'Thriller'];FR
3060;tt0088241;Voyage to Cythera;Taxidi sta Kythira;1984;120.0;['Drama'];US
3061;tt0088242;Teachers;Teachers;1984;107.0;['Comedy', 'Drama'];US
3062;tt0088247;The Terminator;The Terminator;1984;107.0;['Action', 'Sci-Fi'];US
3063;tt0088249;Terror in the Aisles;Terror in the Aisles;1984;84.0;['Documentary', 'Horror', 'Thriller'];US
3064;tt0088250;A Test of Love;Annie's Coming Out;1984;96.0;['Drama'];US
3065;tt0088255;They're Playing with Fire;They're Playing with Fire;1984;96.0;['Crime', 'Horror', 'Thriller'];US
3066;tt0088256;Thief of Hearts;Thief of Hearts;1984;100.0;['Crime', 'Drama', 'Thriller'];US
3067;tt0088258;This Is Spinal Tap;This Is Spinal Tap;1984;82.0;['Comedy', 'Music'];US
3068;tt0088268;Teppanyaki;Tie ban shao;1984;89.0;['Comedy', 'Romance'];US
3069;tt0088269;I Love Maria;Tie jia wu di Ma Li Ya;1988;96.0;['Action', 'Comedy', 'Sci-Fi'];US
3070;tt0088272;Tightrope;Tightrope;1984;114.0;['Crime', 'Mystery', 'Thriller'];US
3071;tt0088274;A Time to Remember;A Time to Remember;1988;77.0;['Drama', 'Music'];US
3072;tt0088276;The Price of Love;I timi tis agapis;1984;110.0;['Drama', 'Romance'];US
3073;tt0088279;Tir à vue;Tir à vue;1984;90.0;['Crime'];FR
3074;tt0088286;Top Secret!;Top Secret!;1984;90.0;['Comedy', 'Crime', 'Music'];US
3075;tt0088287;Torchlight;Torchlight;1984;90.0;['Drama', 'Romance'];US
3076;tt0088292;Toy Soldiers;Toy Soldiers;1984;85.0;['Action', 'Drama'];US
3077;tt0088294;Hell Train;Train d'enfer;1985;90.0;['Crime', 'Drama'];US
3078;tt0088297;La triche;La triche;1984;100.0;['Crime', 'Thriller'];US
3079;tt0088299;Twist and Shout;Tro, håb og kærlighed;1984;108.0;['Comedy', 'Drama', 'Music'];US
3080;tt0088300;The Sidewalks of Bangkok;Les trottoirs de Bangkok;1984;85.0;['Action', 'Adventure', 'Thriller'];US
3081;tt0088301;Truckin' Buddy McCoy;Truckin' Buddy McCoy;1982;82.0;['Drama'];US
3082;tt0088307;Tutti dentro;Tutti dentro;1984;108.0;['Comedy', 'Drama'];US
3083;tt0088310;Led by the Nose;La tête dans le sac;1984;87.0;['Comedy'];FR
3084;tt0088312;In the Jaws of Life;U raljama zivota;1984;95.0;['Comedy', 'Drama', 'Romance'];US
3085;tt0088315;Swann in Love;Un amour de Swann;1984;110.0;['Drama', 'Romance'];US
3086;tt0088318;A Sunday in the Country;Un dimanche à la campagne;1984;90.0;['Drama'];US
3087;tt0088320;Un été d'enfer;Un été d'enfer;1984;104.0;['Crime', 'Thriller'];FR
3088;tt0088322;Under the Volcano;Under the Volcano;1984;112.0;['Drama'];US
3089;tt0088323;The NeverEnding Story;Die unendliche Geschichte;1984;102.0;['Adventure', 'Drama', 'Family'];US
3090;tt0088326;Unfaithfully Yours;Unfaithfully Yours;1984;96.0;['Comedy', 'Music', 'Romance'];US
3091;tt0088327;Unfinished Business;Unfinished Business;1984;99.0;['Drama'];US
3092;tt0088330;Until September;Until September;1984;95.0;['Drama', 'Romance'];US
3093;tt0088333;Up the Creek;Up the Creek;1984;96.0;['Comedy'];US
3094;tt0088334;Urusei Yatsura 2: Beautiful Dreamer;Urusei Yatsura 2: Byûtifuru dorîmâ;1984;98.0;['Adventure', 'Animation', 'Comedy'];US
3095;tt0088336;Uuno Turhapuro armeijan leivissä;Uuno Turhapuro armeijan leivissä;1984;102.0;['Comedy'];FR
3096;tt0088337;Vamping;Vamping;1984;108.0;['Drama'];US
3097;tt0088338;The Elusive Summer of '68;Varljivo leto '68;1984;91.0;['Comedy', 'Drama', 'Romance'];US
3098;tt0088339;Vaudeville;Vaudeville;1986;85.0;['Comedy', 'Drama', 'Romance'];US
3099;tt0088344;La vengeance du serpent à plumes;La vengeance du serpent à plumes;1984;105.0;['Adventure', 'Comedy', 'Crime'];FR
3100;tt0088345;Soldier's Revenge;Soldier's Revenge;1986;92.0;['Action', 'Drama', 'War'];US
3101;tt0088354;Family Life;La vie de famille;1985;95.0;['Drama'];US
3102;tt0088355;Vigil;Vigil;1984;90.0;['Drama', 'Mystery'];US
3103;tt0088356;Violated;Violated;1984;88.0;['Crime', 'Drama', 'Thriller'];US
3104;tt0088357;Long Live Life;Viva la vie;1984;106.0;['Comedy', 'Drama', 'Mystery'];FR
3105;tt0088358;Vive les femmes!;Vive les femmes!;1984;87.0;['Comedy'];FR
3106;tt0088359;White Fire;Vivre pour survivre;1984;101.0;['Action', 'Drama', 'Thriller'];US
3107;tt0088362;Le vol du Sphinx;Le vol du Sphinx;1984;105.0;['Adventure', 'Romance'];FR
3108;tt0088364;Le voyage;Le voyage;1984;100.0;['Adventure', 'Crime'];FR
3109;tt0088371;A vörös grófnö;A vörös grófnö;1985;180.0;['Biography', 'Drama'];US
3110;tt0088373;Lock Up;Walls;1984;100.0;['Drama'];US
3111;tt0088378;Warming Up;Warming Up;1985;94.0;['Comedy', 'Family'];GB
3112;tt0088379;The Warrior and the Sorceress;The Warrior and the Sorceress;1984;81.0;['Adventure', 'Fantasy'];US
3113;tt0088380;Warrior of the Lost World;Warrior of the Lost World;1984;92.0;['Action', 'Sci-Fi', 'Thriller'];US
3114;tt0088382;The Way It Is;The Way It Is;1985;80.0;['Comedy'];US
3115;tt0088383;Adieu Bonaparte;Adieu Bonaparte;1985;115.0;['Drama', 'History', 'War'];FR
3116;tt0088385;Weekend Pass;Weekend Pass;1984;88.0;['Comedy'];US
3117;tt0088392;What Waits Below;What Waits Below;1984;88.0;['Action', 'Horror'];US
3118;tt0088393;Wheels of Fire;Wheels of Fire;1985;81.0;['Action', 'Adventure', 'Sci-Fi'];US
3119;tt0088395;Where the Boys Are;Where the Boys Are;1984;94.0;['Comedy'];US
3120;tt0088402;The Wild Life;The Wild Life;1984;96.0;['Comedy', 'Drama'];US
3121;tt0088404;Wildrose;Wildrose;1984;95.0;['Drama'];US
3122;tt0088405;Windy City;Windy City;1984;103.0;['Drama', 'Romance'];US
3123;tt0088407;Winter Flight;Winter Flight;1984;89.0;['Drama', 'Romance'];US
3124;tt0088412;Where the Green Ants Dream;Wo die grünen Ameisen träumen;1984;100.0;['Drama'];US
3125;tt0088414;The Woman in Red;The Woman in Red;1984;87.0;['Comedy', 'Romance'];US
3126;tt0088418;Profile in Anger;Wu ming huo;1984;85.0;['Action', 'Crime', 'Thriller'];US
3127;tt0088423;Siu Tai Gik;Siu Tai Gik;1984;91.0;['Action', 'Comedy'];US
3128;tt0088424;Cherie;Xue er;1984;92.0;['Comedy', 'Drama'];US
3129;tt0088427;Yellow Hair and the Fortress of Gold;Yellow Hair and the Pecos Kid;1984;102.0;['Adventure', 'Comedy', 'Western'];US
3130;tt0088430;Silent Romance;Yi ren zai jian;1984;97.0;['Comedy', 'Drama'];US
3131;tt0088431;Banana Cop;Ying lun pi pa;1984;96.0;['Comedy', 'Crime'];US
3132;tt0088445;Zappa;Zappa;1983;103.0;['Comedy', 'Drama', 'Romance'];US
3133;tt0088447;Zaveshchaniye professora Douelya;Zaveshchaniye professora Douelya;1984;91.0;['Drama', 'Sci-Fi'];FR
3134;tt0088449;Zero;Zerosen moyu;1984;128.0;['Drama', 'War'];US
3135;tt0088451;Zhenshchina i chetvero yeyo muzhchin;Zhenshchina i chetvero yeyo muzhchin;1983;91.0;['Crime', 'Drama', 'Mystery'];US
3136;tt0088454;Zombie Island Massacre;Zombie Island Massacre;1984;95.0;['Thriller'];US
3137;tt0088457;Mad Mission 3: Our Man from Bond Street;Zui jia pai dang 3: Nu huang mi ling;1984;96.0;['Action', 'Comedy'];US
3138;tt0088460;¿Cuánto cobra un espía?;¿Cuánto cobra un espía?;1984;86.0;['Action', 'Comedy'];US
3139;tt0088461;What Have I Done to Deserve This?;¿Qué he hecho YO para merecer esto!!;1984;101.0;['Comedy', 'Drama'];US
3140;tt0088462;Kill the Referee;À mort l'arbitre!;1984;82.0;['Thriller'];US
3141;tt0088463;À nous les garçons;À nous les garçons;1985;102.0;['Comedy'];FR
3142;tt0088465;Woman Doctors;Ärztinnen;1984;107.0;['Crime', 'Drama'];US
3143;tt0088466;Ake and His World;Åke och hans värld;1984;99.0;['Drama'];US
3144;tt0088468;L'étincelle;L'étincelle;1986;108.0;['Comedy'];FR
3145;tt0088645;1918;1918;1985;94.0;['Drama'];US
3146;tt0088646;Nineteen Nineteen;Nineteen Nineteen;1985;99.0;['Drama'];US
3147;tt0088652;90 Days;90 Days;1985;100.0;['Comedy', 'Romance'];GB
3148;tt0088670;Um Adeus Português;Um Adeus Português;1986;85.0;['Drama'];FR
3149;tt0088671;Farewell to Fred;Adieu blaireau;1985;88.0;['Crime', 'Drama', 'Thriller'];FR
3150;tt0088673;Adolescente, sucre d'amour;Adolescente, sucre d'amour;1985;90.0;['Drama'];US
3151;tt0088678;The Adventures of Mark Twain;The Adventures of Mark Twain;1985;86.0;['Adventure', 'Animation', 'Family'];US
3152;tt0088679;After Darkness;After Darkness;1985;104.0;['Drama', 'Horror', 'Thriller'];GB
3153;tt0088680;After Hours;After Hours;1985;97.0;['Comedy', 'Crime', 'Drama'];US
3154;tt0088682;Agent on Ice;Agent on Ice;1985;96.0;['Action', 'Drama'];US
3155;tt0088683;Agnes of God;Agnes of God;1985;98.0;['Drama', 'Mystery'];US
3156;tt0088685;Agonía;Agonía;1985;90.0;['Drama'];US
3157;tt0088686;Cupid One;Oi san yat ho;1985;95.0;['Comedy', 'Drama', 'Romance'];US
3158;tt0088689;Alamo Bay;Alamo Bay;1985;98.0;['Action', 'Drama', 'Romance'];US
3159;tt0088691;The Alchemist;The Alchemist;1983;78.0;['Horror'];US
3160;tt0088695;Alien Warrior;Alien Warrior;1986;100.0;['Action', 'Crime', 'Sci-Fi'];US
3161;tt0088696;Into the Night;Ad Sof Halaylah;1985;97.0;['Drama'];US
3162;tt0088701;Always;Always;1985;105.0;['Drama', 'Romance'];US
3163;tt0088702;I Was a Teenage TV Terrorist;I Was a Teenage TV Terrorist;1985;85.0;['Comedy'];US
3164;tt0088703;Amazon Jail;Curral de Mulheres;1982;99.0;['Action', 'Crime', 'Thriller'];US
3165;tt0088705;American Commandos;American Commandos;1985;88.0;['Action'];GB
3166;tt0088706;American Drive-in;American Drive-In;1985;92.0;['Comedy'];US
3167;tt0088707;American Flyers;American Flyers;1985;113.0;['Drama', 'Sport'];US
3168;tt0088708;American Ninja;American Ninja;1985;95.0;['Action', 'Adventure', 'Romance'];US
3169;tt0088711;Amigos;Amigos;1985;108.0;['Comedy'];US
3170;tt0088714;L'amour braque;L'amour braque;1985;101.0;['Comedy', 'Drama', 'Romance'];US
3171;tt0088715;Love on the Quiet;L'amour en douce;1985;100.0;['Comedy'];US
3172;tt0088716;L'amour ou presque;L'amour ou presque;1985;88.0;['Drama'];FR
3173;tt0088717;L'amour propre ne le reste jamais très longtemps;L'amour propre ne le reste jamais très longtemps;1985;87.0;['Comedy'];FR
3174;tt0088722;The Angelic Conversation;The Angelic Conversation;1985;77.0;['Drama'];GB
3175;tt0088723;Angkor: Cambodia Express;Angkor: Cambodia Express;1982;90.0;['Action', 'Drama', 'War'];US
3176;tt0088724;The Assault of the Present on the Rest of Time;Der Angriff der Gegenwart auf die übrige Zeit;1985;113.0;['Comedy', 'Drama'];US
3177;tt0088729;The Annihilators;The Annihilators;1985;84.0;['Action', 'Crime', 'Drama'];US
3178;tt0088733;L'arbre sous la mer;L'arbre sous la mer;1985;95.0;['Drama'];FR
3179;tt0088737;The Armchair Hacker;The Armchair Hacker;1985;114.0;['Action', 'Comedy', 'Thriller'];US
3180;tt0088743;Aspern;Aspern;1982;96.0;['Drama', 'Romance'];FR
3181;tt0088744;The Assam Garden;The Assam Garden;1985;92.0;['Drama'];US
3182;tt0088745;The Killer is Still Among Us;L'assassino è ancora tra noi;1986;83.0;['Horror', 'Mystery', 'Thriller'];US
3183;tt0088746;The Assisi Underground;The Assisi Underground;1985;115.0;['Drama', 'History', 'War'];US
3184;tt0088748;Asterix Versus Caesar;Astérix et la surprise de César;1985;79.0;['Adventure', 'Animation', 'Comedy'];US
3185;tt0088752;Attack of the Beast Creatures;Attack of the Beast Creatures;1985;82.0;['Horror'];US
3186;tt0088753;L'aube;L'aube;1986;93.0;['Drama'];FR
3187;tt0088756;Avaete, Seed of Revenge;Avaeté - Semente da Vingança;1985;110.0;['Drama'];FR
3188;tt0088757;Avenging Angel;Avenging Angel;1985;93.0;['Action', 'Crime', 'Thriller'];US
3189;tt0088758;The Aviator;The Aviator;1985;96.0;['Adventure', 'Drama'];US
3190;tt0088760;Baby: Secret of the Lost Legend;Baby: Secret of the Lost Legend;1985;95.0;['Adventure', 'Family', 'Sci-Fi'];US
3191;tt0088763;Back to the Future;Back to the Future;1985;116.0;['Adventure', 'Comedy', 'Sci-Fi'];US
3192;tt0088765;Bad Medicine;Bad Medicine;1985;98.0;['Comedy'];US
3193;tt0088768;Red Kiss;Rouge Baiser;1985;112.0;['Drama', 'Romance'];US
3194;tt0088771;Barbarian Queen;Barbarian Queen;1985;74.0;['Adventure', 'Fantasy'];US
3195;tt0088772;Boggy Creek II: And the Legend Continues;The Barbaric Beast of Boggy Creek, Part II;1983;91.0;['Adventure', 'Drama', 'Horror'];US
3196;tt0088775;Basic Training;Basic Training;1985;88.0;['Comedy'];US
3197;tt0088776;La baston;La baston;1985;85.0;['Crime', 'Drama'];FR
3198;tt0088781;Beer;Beer;1985;82.0;['Comedy'];US
3199;tt0088784;The Kiss;O Beijo No Asfalto;1981;80.0;['Crime', 'Drama', 'Mystery'];US
3200;tt0088786;Bell Diamond;Bell Diamond;1986;96.0;['Drama'];US
3201;tt0088787;The Beniker Gang;The Beniker Gang;1984;87.0;['Drama'];US
3202;tt0088789;The Berlin Affair;The Berlin Affair;1985;121.0;['Drama'];US
3203;tt0088794;Better Off Dead...;Better Off Dead...;1985;97.0;['Comedy', 'Romance'];US
3204;tt0088800;The Big Bet;The Big Bet;1987;90.0;['Comedy', 'Romance'];US
3205;tt0088802;The Big Hurt;The Big Hurt;1986;93.0;['Crime', 'Thriller'];US
3206;tt0088806;Billy Ze Kick;Billy Ze Kick;1985;95.0;['Comedy', 'Musical'];US
3207;tt0088807;Billy the Kid and the Green Baize Vampire;Billy the Kid and the Green Baize Vampire;1985;93.0;['Comedy', 'Horror', 'Musical'];US
