;tconst;primaryTitle;originalTitle;startYear;runtimeMinutes;genres;region;averageRating;numVotes;weight_average
176;tt0080419;Barnens ö;Barnens ö;1980;109.0;['Drama', 'Romance'];US;6.5;881.0;9e-05
3487;tt0089501;Screwballs II;Loose Screws;1985;92.0;['Comedy'];US;4.4;1377.0;9e-05
2073;tt0085642;Hanna K.;Hanna K.;1983;111.0;['Drama'];US;6.6;854.0;9e-05
3483;tt0089491;The Lightship;The Lightship;1985;89.0;['Crime', 'Drama', 'Thriller'];US;6.3;966.0;9e-05
8437;tt0200642;Y'ur Height Only;For Y'ur Height Only;1981;88.0;['Action', 'Adventure', 'Comedy'];US;5.6;1097.0;9e-05
6168;tt0096117;Slaughterhouse Rock;Slaughterhouse Rock;1987;85.0;['Comedy', 'Horror'];US;4.4;1194.0;8e-05
1897;tt0085250;Women's Prison Massacre;Blade Violent - I violenti;1983;89.0;['Action', 'Crime', 'Drama'];US;4.6;1077.0;8e-05
5339;tt0094059;Strike Commando;Strike Commando;1986;104.0;['Action', 'Adventure', 'War'];US;5.1;978.0;8e-05
1536;tt0084173;Jinxed!;Jinxed!;1982;103.0;['Comedy'];US;4.7;1148.0;8e-05
1948;tt0085366;Order of Death;Copkiller (l'assassino dei poliziotti);1983;117.0;['Crime', 'Thriller'];US;5.5;1008.0;8e-05
6929;tt0098251;Blood and Sand;Sangre y arena;1989;113.0;['Drama', 'Romance'];US;4.5;1111.0;8e-05
2890;tt0087852;Ordeal by Innocence;Ordeal by Innocence;1984;90.0;['Mystery', 'Thriller'];US;5.1;968.0;8e-05
5546;tt0094705;Going Down in Morocco;Bajarse al moro;1989;83.0;['Comedy'];US;6.2;799.0;8e-05
3785;tt0090219;Turtle Diary;Turtle Diary;1985;97.0;['Comedy', 'Drama', 'Romance'];US;6.8;793.0;8e-05
7241;tt0100645;Snake Eater;Snake Eater;1989;94.0;['Action'];US;4.4;1151.0;8e-05
6343;tt0096737;1939;1939;1989;193.0;['Drama', 'War'];US;6.0;832.0;8e-05
7242;tt0100661;Sonny Boy;Sonny Boy;1989;96.0;['Action', 'Drama', 'Thriller'];US;5.7;867.0;8e-05
3066;tt0088255;They're Playing with Fire;They're Playing with Fire;1984;96.0;['Crime', 'Horror', 'Thriller'];US;5.1;1076.0;8e-05
341;tt0080790;Gilda Live;Gilda Live;1980;96.0;['Comedy'];US;6.9;736.0;8e-05
9476;tt0309925;Nooravathu Naal;Nooravathu Naal;1984;134.0;['Crime', 'Mystery', 'Thriller'];US;7.5;688.0;8e-05
4575;tt0092210;The Whoopee Boys;The Whoopee Boys;1986;88.0;['Comedy', 'Romance'];US;5.7;877.0;8e-05
2336;tt0086349;Spasms;Spasms;1983;90.0;['Horror', 'Sci-Fi'];US;4.4;1156.0;8e-05
4861;tt0092969;Enemy Territory;Enemy Territory;1987;89.0;['Action', 'Crime', 'Drama'];US;6.2;861.0;8e-05
2504;tt0086911;The Noah's Ark Principle;Das Arche Noah Prinzip;1984;100.0;['Drama', 'Sci-Fi'];US;5.0;1009.0;8e-05
3940;tt0090753;Blue City;Blue City;1986;83.0;['Action', 'Crime', 'Drama'];US;4.4;1239.0;8e-05
4171;tt0091282;Jake Speed;Jake Speed;1986;105.0;['Action', 'Adventure', 'Comedy'];US;4.9;1031.0;8e-05
982;tt0082601;Fall Guy;Kamata kôshinkyoku;1982;109.0;['Comedy', 'Drama', 'Romance'];US;6.9;737.0;8e-05
1601;tt0084351;Monsignor;Monsignor;1982;121.0;['Crime', 'Drama', 'War'];US;5.1;963.0;8e-05
3728;tt0090093;Thou Shalt Not Kill... Except;Stryker's War;1985;84.0;['Action', 'Adventure', 'Horror'];US;5.6;880.0;8e-05
3175;tt0088722;The Angelic Conversation;The Angelic Conversation;1985;77.0;['Drama'];GB;6.1;815.0;8e-05
8732;tt0228456;The Red Spectacles;Jigoku no banken: akai megane;1987;116.0;['Action', 'Comedy', 'Crime'];US;6.5;754.0;8e-05
2008;tt0085503;The Sandwich Man;Er zi de da wan ou;1983;105.0;['Drama'];US;7.2;700.0;8e-05
6719;tt0097719;Laurin;Laurin;1989;84.0;['Drama', 'Horror', 'Mystery'];US;6.3;860.0;8e-05
3743;tt0090122;Taiwan Canasta;Tajvanska kanasta;1985;101.0;['Comedy', 'Drama'];US;7.6;726.0;8e-05
2588;tt0087068;Code Name: Wild Geese;Geheimcode Wildgänse;1984;101.0;['Action'];FR;5.1;1035.0;8e-05
5807;tt0095256;Grotesque;Grotesque;1988;89.0;['Horror'];US;4.3;1145.0;8e-05
2980;tt0088070;Secerna vodica;Secerna vodica;1983;105.0;['Comedy'];US;7.1;695.0;8e-05
225;tt0080515;A Change of Seasons;A Change of Seasons;1980;102.0;['Comedy', 'Drama'];US;5.2;1055.0;8e-05
2887;tt0087837;Old Enough;Old Enough;1984;92.0;['Drama'];US;6.3;820.0;8e-05
7476;tt0124993;The Secret of Bacchus;Secretul lui Bachus;1984;120.0;['Action', 'Comedy'];US;7.9;629.0;8e-05
2596;tt0087088;Così parlò Bellavista;Così parlò Bellavista;1984;105.0;['Comedy'];FR;7.3;727.0;8e-05
3282;tt0088983;The Dagger of Kamui;Kamui no ken;1985;132.0;['Action', 'Adventure', 'Animation'];US;6.9;730.0;8e-05
5725;tt0095060;Dr. Alien;Dr. Alien;1989;90.0;['Comedy', 'Sci-Fi'];US;4.7;1147.0;8e-05
731;tt0082042;Back Roads;Back Roads;1981;94.0;['Adventure', 'Comedy', 'Romance'];US;5.6;982.0;8e-05
2934;tt0087956;Purple Hearts;Purple Hearts;1984;116.0;['Drama', 'War'];US;5.7;937.0;8e-05
2003;tt0085486;Emmanuelle IV;Emmanuelle IV;1984;92.0;['Drama', 'Romance'];US;3.3;1571.0;8e-05
1434;tt0083900;The Escape Artist;The Escape Artist;1982;94.0;['Comedy', 'Crime', 'Drama'];US;6.1;822.0;8e-05
3034;tt0088176;The Stone Boy;The Stone Boy;1984;91.0;['Drama'];US;6.5;786.0;8e-05
1374;tt0083734;Le choc;Le choc;1982;100.0;['Action', 'Crime', 'Romance'];FR;5.7;941.0;8e-05
2411;tt0086523;Uuno Turhapuron muisti palailee pätkittäin;Uuno Turhapuron muisti palailee pätkittäin;1983;90.0;['Comedy'];FR;5.4;956.0;8e-05
7387;tt0122070;The Forest;The Forest;1982;85.0;['Horror', 'Thriller'];US;3.9;1395.0;8e-05
3498;tt0089538;The Malibu Bikini Shop;The Malibu Bikini Shop;1986;99.0;['Comedy', 'Romance'];US;4.7;1113.0;8e-05
5724;tt0095055;Dear Yelena Sergeyevna;Dorogaya Yelena Sergeyevna;1988;94.0;['Crime', 'Drama', 'Thriller'];US;7.4;687.0;8e-05
50;tt0078749;Alien 2: On Earth;Alien 2 - Sulla Terra;1980;92.0;['Adventure', 'Horror', 'Sci-Fi'];US;3.6;1513.0;8e-05
2426;tt0086554;Vlyublyon po sobstvennomu zhelaniyu;Vlyublyon po sobstvennomu zhelaniyu;1982;89.0;['Comedy', 'Drama', 'Romance'];US;7.4;731.0;8e-05
2959;tt0088008;Roadhouse 66;Roadhouse 66;1984;90.0;['Action', 'Comedy', 'Romance'];US;5.3;925.0;8e-05
4733;tt0092720;Capriccio;Capriccio;1987;98.0;['Drama', 'Romance'];US;4.7;1158.0;8e-05
7318;tt0112492;Beware: Children at Play;Beware: Children at Play;1989;94.0;['Horror', 'Thriller'];US;4.1;1274.0;8e-05
9654;tt0343422;On Fertile Lands;Bereketli Topraklar Üzerinde;1980;115.0;['Drama'];US;7.7;666.0;8e-05
7334;tt0121126;Bucharest Identity Card;Buletin de Bucuresti;1982;88.0;['Comedy'];US;7.8;674.0;8e-05
5412;tt0094210;Un zoo la nuit;Un zoo la nuit;1987;115.0;['Crime', 'Drama', 'Thriller'];FR;7.2;739.0;8e-05
1089;tt0082886;Paternity;Paternity;1981;94.0;['Comedy', 'Romance'];US;4.9;1011.0;8e-05
3051;tt0088207;Surf II;Surf II;1983;86.0;['Comedy'];US;5.3;965.0;8e-05
1149;tt0083019;Hellhole Women;Sadomania - Hölle der Lust;1981;102.0;['Action', 'Crime', 'Drama'];US;4.6;1082.0;8e-05
1033;tt0082744;Midnight;Midnight;1982;94.0;['Horror', 'Thriller'];US;4.9;1128.0;8e-05
3799;tt0090251;Variety;Variety;1983;100.0;['Drama'];US;5.9;914.0;8e-05
4137;tt0091192;Hell High;Hell High;1989;84.0;['Crime', 'Horror', 'Thriller'];US;5.1;1047.0;8e-05
1151;tt0083024;The Salamander;The Salamander;1981;103.0;['Thriller'];US;5.5;971.0;8e-05
6071;tt0095878;Pledge Night;Pledge Night;1988;86.0;['Comedy', 'Horror'];US;4.7;1056.0;8e-05
1491;tt0084045;A Season in Hakkari;Eine Saison in Hakkari;1983;110.0;['Drama'];FR;7.3;677.0;8e-05
1490;tt0084044;Hajji Washington;Hajji Washington;1983;98.0;['Biography', 'Comedy', 'Drama'];US;7.1;703.0;8e-05
6189;tt0096161;Split Decisions;Split Decisions;1988;95.0;['Action', 'Drama', 'Sport'];US;5.2;1022.0;8e-05
3848;tt0090356;Young Lady Chatterley II;Young Lady Chatterley II;1985;86.0;['Drama'];US;4.3;1177.0;8e-05
7877;tt0155858;Maria, Mirabella;Maria, Mirabella;1981;69.0;['Animation', 'Comedy', 'Family'];US;7.6;657.0;8e-05
4906;tt0093067;Gaby: A True Story;Gaby: A True Story;1987;110.0;['Drama', 'Romance'];US;6.8;746.0;8e-05
6072;tt0095880;Pohjanmaa;Pohjanmaa;1988;128.0;['Comedy', 'Drama'];US;7.2;737.0;8e-05
6451;tt0097008;Cameron's Closet;Cameron's Closet;1988;86.0;['Fantasy', 'Horror'];US;5.0;1041.0;8e-05
3495;tt0089529;Macaroni;Maccheroni;1985;105.0;['Comedy', 'Drama'];US;6.4;788.0;8e-05
3838;tt0090333;Wizards of the Lost Kingdom;Wizards of the Lost Kingdom;1985;72.0;['Action', 'Adventure', 'Family'];US;2.8;1761.0;8e-05
6193;tt0096170;Stealing Heaven;Stealing Heaven;1988;115.0;['Drama', 'History', 'Romance'];US;6.4;790.0;8e-05
7148;tt0099248;The Big Heat;Seng fat dak ging;1988;98.0;['Action', 'Crime', 'Thriller'];US;7.0;700.0;8e-05
11058;tt7763324;Amazing Stories;Amazing Stories;1986;111.0;['Adventure', 'Fantasy', 'Sci-Fi'];US;7.1;734.0;8e-05
2650;tt0087237;Fanny Hill;Fanny Hill;1983;98.0;['Comedy', 'Drama', 'Romance'];US;5.2;977.0;8e-05
2815;tt0087653;He's Worse Than Me;Lui è peggio di me;1985;108.0;['Comedy'];US;6.1;879.0;8e-05
6904;tt0098204;Rikyû;Rikyû;1989;135.0;['Biography', 'Drama', 'History'];FR;7.1;759.0;8e-05
775;tt0082153;The Masked Avengers;Cha shou;1981;92.0;['Action', 'Drama'];US;7.1;745.0;8e-05
554;tt0081415;Night of the Werewolf;El retorno del Hombre Lobo;1981;92.0;['Horror'];US;5.9;885.0;8e-05
1917;tt0085289;Dog Day;Canicule;1984;101.0;['Action', 'Crime', 'Drama'];US;5.6;978.0;8e-05
1795;tt0084825;Trick or Treats;Trick or Treats;1982;91.0;['Horror'];US;3.9;1357.0;8e-05
2249;tt0086149;Farewell;Proshchanie;1983;121.0;['Drama'];US;7.5;689.0;8e-05
2042;tt0085576;Waiter!;Garçon!;1983;102.0;['Comedy', 'Drama', 'Romance'];US;6.3;777.0;8e-05
5865;tt0095385;It's Impossible to Learn to Plow by Reading Books;It's Impossible to Learn to Plow by Reading Books;1988;85.0;['Drama'];US;5.7;865.0;8e-05
3002;tt0088107;Long Arm of the Law;Sang gong kei bing;1984;100.0;['Action', 'Crime', 'Drama'];US;7.1;775.0;8e-05
8649;tt0220839;Living Dangerously;Bios + politeia;1987;105.0;['Comedy'];US;7.1;693.0;8e-05
6753;tt0097812;Main Azaad Hoon;Main Azaad Hoon;1989;160.0;['Drama'];US;7.3;743.0;8e-05
129;tt0079924;Solo Sunny;Solo Sunny;1980;104.0;['Drama', 'Music'];US;6.9;754.0;8e-05
6584;tt0097371;Food of the Gods II;Food of the Gods II;1989;91.0;['Horror', 'Sci-Fi'];US;4.0;1319.0;8e-05
1788;tt0084808;Toute une nuit;Toute une nuit;1982;90.0;['Drama'];US;7.1;766.0;8e-05
305;tt0080717;My Young Auntie;Zhang bei;1981;121.0;['Action', 'Comedy'];US;6.8;770.0;8e-05
6501;tt0097155;Memories of a Marriage;Dansen med Regitze;1989;102.0;['Drama'];US;7.1;702.0;8e-05
6204;tt0096200;Sweet Hearts Dance;Sweet Hearts Dance;1988;101.0;['Comedy', 'Drama', 'Romance'];US;5.7;902.0;8e-05
6158;tt0096092;Maybe Some Other Time;Shayad Vaghti Deegar;1988;159.0;['Drama', 'Mystery', 'Thriller'];US;7.2;709.0;8e-05
4836;tt0092922;Down Twisted;Down Twisted;1987;88.0;['Action', 'Adventure', 'Crime'];US;5.3;1034.0;8e-05
6815;tt0097982;Nightwish;Nightwish;1989;92.0;['Horror', 'Sci-Fi'];US;4.9;1048.0;8e-05
3120;tt0088395;Where the Boys Are;Where the Boys Are;1984;94.0;['Comedy'];US;4.1;1242.0;8e-05
6425;tt0096952;Bloodfist;Bloodfist;1989;85.0;['Action', 'Sport'];US;4.6;1181.0;8e-05
7554;tt0129734;Captain of the Forest;Az erdö kapitánya;1988;73.0;['Adventure', 'Animation', 'Comedy'];US;7.3;696.0;8e-05
3589;tt0089762;P.R.O.F.S.;P.R.O.F.S.;1985;90.0;['Comedy'];FR;5.5;894.0;8e-05
779;tt0082159;Charlie Chan and the Curse of the Dragon Queen;Charlie Chan and the Curse of the Dragon Queen;1981;95.0;['Comedy', 'Mystery'];US;4.0;1292.0;8e-05
5446;tt0094304;Weeds;Weeds;1987;115.0;['Drama'];US;6.0;876.0;8e-05
2792;tt0087594;The Last Hunter;L'ultimo cacciatore;1980;95.0;['Action', 'Drama', 'Thriller'];US;5.9;936.0;8e-05
1857;tt0085141;L'africain;L'africain;1983;101.0;['Adventure', 'Comedy', 'Romance'];FR;6.2;839.0;8e-05
6581;tt0097364;Flesh-Eating Mothers;Flesh-Eating Mothers;1988;89.0;['Comedy', 'Horror'];US;4.3;1176.0;8e-05
609;tt0081546;Poseban tretman;Poseban tretman;1980;94.0;['Comedy', 'Drama'];US;7.2;718.0;8e-05
9162;tt0282672;Grave Robbers;Ladrones de tumbas;1989;88.0;['Horror', 'Mystery', 'Thriller'];US;6.1;852.0;8e-05
9153;tt0281048;Satan's Slave;Pengabdi Setan;1982;96.0;['Horror'];US;5.9;916.0;8e-05
6990;tt0098383;Staying Together;Staying Together;1989;91.0;['Comedy', 'Drama'];US;6.1;903.0;8e-05
5636;tt0094871;A Chorus of Disapproval;A Chorus of Disapproval;1989;105.0;['Comedy', 'Drama', 'Musical'];US;5.6;888.0;8e-05
5637;tt0094872;Chouans!;Chouans!;1988;143.0;['Adventure', 'History', 'War'];FR;6.2;811.0;8e-05
4811;tt0092865;Phantom of Death;Un delitto poco comune;1987;90.0;['Horror', 'Thriller'];US;5.5;936.0;8e-05
3706;tt0090036;The Slugger's Wife;The Slugger's Wife;1985;105.0;['Comedy', 'Music', 'Romance'];US;4.4;1191.0;8e-05
5350;tt0094078;Surrender;Surrender;1987;105.0;['Comedy'];US;5.4;1017.0;8e-05
1767;tt0084756;Tag: The Assassination Game;Tag: The Assassination Game;1982;90.0;['Action', 'Thriller'];US;5.8;941.0;8e-05
2767;tt0087525;Just the Way You Are;Just the Way You Are;1984;94.0;['Comedy', 'Music', 'Romance'];US;5.9;896.0;8e-05
9951;tt0457020;Kirik Bir Ask Hikayesi;Kirik Bir Ask Hikayesi;1981;95.0;['Drama'];FR;7.3;718.0;8e-05
5851;tt0095346;Shadow of the Raven;Í skugga hrafnsins;1988;124.0;['Adventure', 'Drama'];US;6.3;854.0;8e-05
927;tt0082476;Green Ice;Green Ice;1981;116.0;['Adventure', 'Romance'];US;5.5;926.0;8e-05
8039;tt0168516;Biwi Ho To Aisi;Biwi Ho To Aisi;1988;149.0;['Comedy', 'Drama'];US;5.7;934.0;8e-05
9963;tt0462699;Conan the Future Boy: The Big Giant Robot's Resurrection;Mirai shônen Konan Tokubetsu-hen: Kyodaiki Giganto no Fukkatsu;1984;49.0;['Adventure', 'Animation', 'Family'];US;8.3;658.0;8e-05
6599;tt0097410;Gunhed;Ganheddo;1989;100.0;['Action', 'Sci-Fi', 'Thriller'];US;5.3;977.0;8e-05
7097;tt0098662;Witchtrap;Witchtrap;1989;92.0;['Action', 'Horror', 'Thriller'];US;4.6;1095.0;8e-05
3128;tt0088423;Siu Tai Gik;Siu Tai Gik;1984;91.0;['Action', 'Comedy'];US;6.4;768.0;8e-05
2661;tt0087260;Finders Keepers;Finders Keepers;1984;96.0;['Comedy'];US;5.4;1001.0;8e-05
7108;tt0098684;Yaaba;Yaaba;1989;90.0;['Drama', 'Romance'];FR;7.1;697.0;8e-05
1671;tt0084526;For 200 Grand, You Get Nothing Now;Pour cent briques t'as plus rien;1982;85.0;['Comedy'];FR;6.0;852.0;8e-05
2655;tt0087246;Favourites of the Moon;Les favoris de la lune;1984;101.0;['Comedy', 'Crime', 'Drama'];US;7.0;770.0;8e-05
2863;tt0087788;The Next One;The Next One;1984;105.0;['Drama', 'Fantasy', 'Sci-Fi'];US;4.8;1130.0;8e-05
3232;tt0088864;Buddies;Buddies;1985;81.0;['Drama', 'History', 'Romance'];US;7.5;703.0;8e-05
6039;tt0095812;Paganini Horror;Paganini Horror;1988;82.0;['Horror', 'Music'];US;4.3;1143.0;8e-05
6514;tt0097182;The Delinquents;The Delinquents;1989;101.0;['Drama', 'Romance'];US;5.6;981.0;8e-05
6122;tt0096000;Robowar;Robowar - Robot da guerra;1988;92.0;['Action', 'Adventure', 'Comedy'];US;4.3;1187.0;8e-05
376;tt0080868;Hide in Plain Sight;Hide in Plain Sight;1980;92.0;['Drama'];US;6.3;826.0;8e-05
6439;tt0096978;Brenda Starr;Brenda Starr;1989;93.0;['Adventure', 'Comedy', 'Romance'];US;4.7;1157.0;8e-05
6840;tt0098052;Paganini;Paganini;1989;81.0;['Biography', 'Drama', 'Music'];US;5.1;1052.0;8e-05
5476;tt0094371;Mirror for a Hero;Zerkalo dlya geroya;1987;139.0;['Drama', 'Fantasy', 'Sci-Fi'];US;7.6;659.0;8e-05
8332;tt0193879;Don't Panic;Don't Panic;1987;90.0;['Horror'];US;4.9;1021.0;8e-05
504;tt0081235;Nijinsky;Nijinsky;1980;129.0;['Biography', 'Drama', 'Music'];US;6.5;775.0;8e-05
209;tt0080486;Devil Hunter;El caníbal;1980;102.0;['Horror'];US;3.5;1438.0;8e-05
1735;tt0084691;Six Weeks;Six Weeks;1982;107.0;['Drama'];US;5.6;960.0;8e-05
4533;tt0092104;Touch and Go;Touch and Go;1986;101.0;['Comedy', 'Drama', 'Romance'];US;5.7;956.0;8e-05
2839;tt0087722;Mike's Murder;Mike's Murder;1984;109.0;['Drama', 'Mystery', 'Thriller'];US;5.7;942.0;8e-05
4804;tt0092854;Death Before Dishonor;Death Before Dishonor;1987;91.0;['Action', 'Drama'];US;4.9;999.0;8e-05
4312;tt0091594;Müllers Büro;Müllers Büro;1986;104.0;['Comedy', 'Crime', 'Musical'];FR;6.8;783.0;8e-05
5481;tt0094383;Zombie High;Zombie High;1987;93.0;['Comedy', 'Horror'];US;4.2;1281.0;8e-05
7055;tt0098552;Love Without Pity;Un monde sans pitié;1989;84.0;['Comedy', 'Romance'];US;6.9;721.0;8e-05
4696;tt0092652;Big Bad Mama II;Big Bad Mama II;1987;83.0;['Action', 'Comedy', 'Crime'];US;4.7;934.0;7e-05
4656;tt0092569;Anna;Anna;1987;100.0;['Drama'];US;6.4;748.0;7e-05
6186;tt0096153;Spellcaster;Spellcaster;1988;83.0;['Fantasy', 'Horror', 'Mystery'];US;4.7;936.0;7e-05
3275;tt0088963;Crime Wave;Crime Wave;1985;80.0;['Adventure', 'Comedy'];US;6.8;669.0;7e-05
3022;tt0088153;Songwriter;Songwriter;1984;94.0;['Drama', 'Music'];US;6.2;772.0;7e-05
5388;tt0094152;The Time Guardian;The Time Guardian;1987;87.0;['Action', 'Romance', 'Sci-Fi'];US;4.2;1028.0;7e-05
5715;tt0095036;Distant Thunder;Distant Thunder;1988;114.0;['Drama'];US;5.8;754.0;7e-05
5954;tt0095597;A Taxing Woman's Return;Marusa no onna 2;1988;127.0;['Comedy', 'Crime'];US;6.7;637.0;7e-05
6092;tt0095930;Purple People Eater;Purple People Eater;1988;90.0;['Comedy', 'Family', 'Sci-Fi'];US;4.6;1052.0;7e-05
6115;tt0095985;Return from the River Kwai;Return from the River Kwai;1989;101.0;['Drama', 'War'];US;4.9;987.0;7e-05
5585;tt0094773;The Lion's Den;La boca del lobo;1988;128.0;['Action', 'Drama', 'War'];US;7.4;602.0;7e-05
6267;tt0096343;Unmasked Part 25;Unmasked Part 25;1988;85.0;['Comedy', 'Drama', 'Horror'];US;5.8;769.0;7e-05
3119;tt0088393;Wheels of Fire;Wheels of Fire;1985;81.0;['Action', 'Adventure', 'Sci-Fi'];US;4.7;918.0;7e-05
6255;tt0096319;Twice Dead;Twice Dead;1988;87.0;['Horror', 'Thriller'];US;5.3;835.0;7e-05
5239;tt0093820;Rage of Honor;Rage of Honor;1987;98.0;['Action', 'Drama'];US;5.5;853.0;7e-05
4562;tt0092172;The Vindicator;The Vindicator;1986;93.0;['Action', 'Sci-Fi', 'Thriller'];US;4.9;957.0;7e-05
3685;tt0089977;Scout toujours...;Scout toujours...;1985;98.0;['Comedy'];FR;5.5;884.0;7e-05
3684;tt0089974;School Spirit;School Spirit;1985;90.0;['Comedy', 'Fantasy'];US;4.1;1059.0;7e-05
3674;tt0089943;Lupin III: Legend of the Gold of Babylon;Rupan sansei: Babiron no Ôgon densetsu;1985;100.0;['Action', 'Adventure', 'Animation'];US;6.1;802.0;7e-05
3669;tt0089937;Rosso;Rosso;1985;76.0;['Crime', 'Drama'];FR;6.5;717.0;7e-05
5855;tt0095357;Illegally Yours;Illegally Yours;1988;102.0;['Comedy', 'Crime'];US;4.2;1107.0;7e-05
5488;tt0094405;L'été en pente douce;L'été en pente douce;1987;102.0;['Comedy', 'Drama'];FR;6.6;660.0;7e-05
5864;tt0095384;It Takes Two;It Takes Two;1988;81.0;['Comedy', 'Romance'];US;5.4;838.0;7e-05
3093;tt0088330;Until September;Until September;1984;95.0;['Drama', 'Romance'];US;5.7;757.0;7e-05
4545;tt0092130;A Man and a Woman: 20 Years Later;Un homme et une femme, 20 ans déjà;1986;112.0;['Drama', 'Romance'];US;5.8;750.0;7e-05
5473;tt0094361;You Talkin' to Me?;You Talkin' to Me?;1987;97.0;['Comedy'];US;4.0;1074.0;7e-05
4251;tt0091462;The Majorettes;The Majorettes;1986;92.0;['Action', 'Crime', 'Horror'];US;4.5;952.0;7e-05
6223;tt0096241;The Telephone;The Telephone;1988;96.0;['Comedy', 'Drama'];US;4.0;1069.0;7e-05
5066;tt0093424;Lionheart;Lionheart;1987;104.0;['Adventure', 'Drama'];US;5.1;928.0;7e-05
5999;tt0095710;Let Sleeping Cops Lie;Ne réveillez pas un flic qui dort;1988;97.0;['Action', 'Crime', 'Drama'];FR;5.5;827.0;7e-05
4810;tt0092863;Deep Space;Deep Space;1988;90.0;['Horror', 'Sci-Fi'];US;4.5;977.0;7e-05
4482;tt0091976;Forbidden Dreams;Smrt krásných srncu;1987;91.0;['Comedy', 'Drama', 'War'];US;7.7;557.0;7e-05
4271;tt0091508;The Men's Club;The Men's Club;1986;101.0;['Drama'];US;4.7;944.0;7e-05
4274;tt0091513;Mesmerized;Mesmerized;1985;94.0;['Drama'];US;4.7;945.0;7e-05
5078;tt0093453;The Gold Rimmed Glasses;Gli occhiali d'oro;1987;110.0;['Drama'];US;7.1;609.0;7e-05
5880;tt0095415;Judgment in Berlin;Judgment in Berlin;1988;96.0;['Drama'];US;5.8;816.0;7e-05
4779;tt0092812;Cyclone;Cyclone;1987;89.0;['Action', 'Drama', 'Sci-Fi'];US;4.4;1059.0;7e-05
4709;tt0092677;Blue Monkey;Blue Monkey;1987;96.0;['Horror'];US;4.8;976.0;7e-05
3516;tt0089574;Medium;Medium;1985;98.0;['Horror', 'Mystery', 'Thriller'];US;6.4;681.0;7e-05
3720;tt0090069;Static;Static;1985;93.0;['Comedy', 'Drama'];US;6.7;690.0;7e-05
4354;tt0091688;Opposing Force;Opposing Force;1986;100.0;['Action', 'Drama', 'Thriller'];US;5.2;863.0;7e-05
3745;tt0090125;Tangos, the Exile of Gardel;El exilio de Gardel: Tangos;1985;119.0;['Drama', 'Musical'];US;7.2;657.0;7e-05
5008;tt0093284;It Couldn't Happen Here;It Couldn't Happen Here;1987;86.0;['Adventure', 'Drama', 'Musical'];US;6.4;741.0;7e-05
4933;tt0093133;King of the Children;Hai zi wang;1988;106.0;['Drama'];US;7.1;607.0;7e-05
6191;tt0096166;Stars and Bars;Stars and Bars;1988;94.0;['Comedy'];US;4.9;940.0;7e-05
3858;tt0090374;Life Is Beautiful;Zivot je lep;1985;104.0;['Drama'];US;7.7;553.0;7e-05
4342;tt0091668;Off Beat;Off Beat;1986;92.0;['Comedy', 'Crime', 'Romance'];US;5.0;969.0;7e-05
4096;tt0091096;Ga-ga: Glory to the Heroes;Ga, Ga - Chwala bohaterom;1986;84.0;['Comedy', 'Horror', 'Sci-Fi'];US;7.0;608.0;7e-05
5343;tt0094070;Summer Camp Nightmare;Summer Camp Nightmare;1986;89.0;['Drama', 'Horror', 'Thriller'];US;5.4;886.0;7e-05
3043;tt0088195;Streetwalkin';Streetwalkin';1985;95.0;['Action', 'Drama', 'Thriller'];US;5.8;790.0;7e-05
4914;tt0093092;Julia and Julia;Giulia e Giulia;1987;98.0;['Drama', 'Fantasy', 'Romance'];US;5.4;844.0;7e-05
4638;tt0092530;Alien Predator;Alien Predator;1986;90.0;['Drama', 'Horror', 'Sci-Fi'];US;3.8;1205.0;7e-05
3056;tt0088222;Typhoon Club;Taifû kurabu;1985;115.0;['Drama', 'Romance'];US;7.0;686.0;7e-05
3814;tt0090288;Walter and Carlo - Up on Daddys Hat;Walter og Carlo - op på fars hat;1985;86.0;['Comedy'];US;5.4;882.0;7e-05
4788;tt0092831;Dark Tower;Dark Tower;1987;91.0;['Horror', 'Mystery', 'Thriller'];US;4.2;1013.0;7e-05
5774;tt0095182;The Frog Prince;The Frog Prince;1986;86.0;['Drama', 'Family', 'Fantasy'];US;6.2;767.0;7e-05
5035;tt0093346;Killing Spree;Killing Spree;1987;88.0;['Horror'];US;5.0;896.0;7e-05
5195;tt0093709;Beatrice;La passion Béatrice;1987;131.0;['Drama'];US;6.5;719.0;7e-05
4332;tt0091642;Nobody's Fool;Nobody's Fool;1986;107.0;['Comedy', 'Drama', 'Romance'];US;5.4;862.0;7e-05
4608;tt0092268;Mad Mission 4: You Never Die Twice;Zui jia pai dang 4: Qian li jiu chai po;1986;86.0;['Action', 'Comedy'];US;5.8;779.0;7e-05
5777;tt0095186;Full Moon in Blue Water;Full Moon in Blue Water;1988;95.0;['Comedy', 'Drama', 'Romance'];US;5.6;759.0;7e-05
5959;tt0095611;Memorial Valley Massacre;Memorial Valley Massacre;1989;93.0;['Horror', 'Thriller'];US;4.0;1213.0;7e-05
5795;tt0095222;Glitch!;Glitch!;1988;88.0;['Comedy'];US;3.4;1382.0;7e-05
6237;tt0096267;Tiger Warsaw;Tiger Warsaw;1988;93.0;['Drama'];US;4.7;929.0;7e-05
3750;tt0090145;Tenement;Tenement;1985;94.0;['Action', 'Crime', 'Horror'];US;5.5;881.0;7e-05
3712;tt0090055;Speriamo che sia femmina;Speriamo che sia femmina;1986;120.0;['Comedy', 'Drama'];FR;6.6;727.0;7e-05
