;tconst;titleType;primaryTitle;originalTitle;isAdult;startYear;endYear;runtimeMinutes;genres;averageRating;numVotes
20902;tt0494921;movie;Ask Adasi;Ask Adasi;False;1983;;;['Drama'];5.1;10.0
20903;tt0494923;movie;Bataklikta Bir Gül;Bataklikta Bir Gül;False;1983;;100.0;['Drama'];4.5;40.0
20904;tt0494929;movie;Can Kurban;Can Kurban;False;1983;;85.0;['Drama', 'Music'];;
20905;tt0494938;movie;Dönme Dolap;Dönme Dolap;False;1983;;87.0;['Comedy'];6.0;315.0
20906;tt0494945;movie;Feryat;Feryat;False;1983;;92.0;['Drama', 'Music', 'Romance'];;
20907;tt0494948;movie;Futboliye;Futboliye;False;1983;;80.0;['Comedy'];3.7;98.0
20908;tt0494949;movie;Gecelerin Kadini;Gecelerin Kadini;False;1983;;82.0;['Drama', 'Romance'];2.8;37.0
20909;tt0494952;movie;Girgiriye'de Cümbüs;Girgiriye'de Cümbüs;False;1983;;88.0;['Comedy'];5.6;470.0
20910;tt0494954;movie;Gül Agaci;Gül Agaci;False;1983;;;['Drama'];;
20911;tt0494955;movie;Günahkar;Günahkar;False;1984;;85.0;['Drama'];;
20912;tt0494956;movie;Günesin Tutuldugu Gün;Günesin Tutuldugu Gün;False;1983;;96.0;['Drama', 'Thriller'];5.7;71.0
20913;tt0494959;movie;Ikimiz de Sevdik;Ikimiz de Sevdik;False;1983;;80.0;['Drama', 'Music'];3.7;25.0
20914;tt0494960;movie;Iliski;Iliski;False;1983;;79.0;['Drama'];3.5;50.0
20915;tt0494961;movie;Illet;Illet;False;1983;;;['Drama'];;
20916;tt0494968;movie;Küçük eller;Küçük eller;False;1983;;;['Drama', 'Romance'];;
20917;tt0494984;movie;Saskin ördek;Saskin ördek;False;1983;;88.0;['Comedy'];6.0;206.0
20918;tt0495009;movie;Yikilan Gurur;Yikilan Gurur;False;1983;;;['Drama', 'Music'];4.9;24.0
20919;tt0495010;movie;Zifaf;Zifaf;False;1984;;86.0;['Drama'];4.8;13.0
20920;tt0495013;movie;Magrur Kadin / Çiçek;Magrur Kadin / Çiçek;False;1983;;;['Drama', 'Romance'];;
20921;tt0495014;movie;Çoban yildizi;Çoban yildizi;False;1983;;;['Action', 'Drama', 'Romance'];;
20922;tt0495015;movie;Kuduz / Çocuklar Çiçektir;Kuduz / Çocuklar Çiçektir;False;1983;;80.0;['Adventure', 'Drama'];6.6;218.0
20923;tt0495131;movie;Jeitosa, Um Assunto Muito Particular;Jeitosa, Um Assunto Muito Particular;False;1984;;93.0;['Comedy'];5.2;26.0
20924;tt0495204;movie;Transa Brutal;Transa Brutal;False;1984;;77.0;['Crime'];;
20925;tt0495231;movie;My Country My Hat;My Country My Hat;False;1983;;84.0;['Drama'];;
20926;tt0495714;movie;Jamil;Jamil;False;1987;;;['Action'];5.4;7.0
20927;tt0495733;movie;My Juan and Only;My Juan and Only;False;1982;;999.0;['Romance'];;
20928;tt0495734;movie;Nang umibig ang mga gurang;Nang umibig ang mga gurang;False;1982;;;['Comedy', 'Romance'];;
20929;tt0495761;movie;Taong labas;Taong labas;False;1982;;;['Action'];;
20930;tt0495768;movie;Journey to the Land of Rimbaud;Voyage au pays De Rimbaud;False;1983;;65.0;['Biography', 'Drama'];5.9;19.0
20931;tt0495817;movie;Chinatown: Sa kuko ng dragon;Chinatown: Sa kuko ng dragon;False;1988;;;['Action'];7.2;8.0
20932;tt0495828;movie;Dugo ng pusakal;Dugo ng pusakal;False;1988;;;['Action'];;
20933;tt0495840;movie;Babaeng hampaslupa;Babaeng hampaslupa;False;1988;;;['Drama'];;
20934;tt0495851;movie;Langit at lupa;Langit at lupa;False;1988;;;['Drama', 'Romance'];;
20935;tt0495871;movie;Nishane Bazi;Nishane Bazi;False;1989;;139.0;['Action', 'Adventure', 'Crime'];3.0;16.0
20936;tt0495895;movie;Shoot to Kill: Boy Bicol ng Angeles;Shoot to Kill: Boy Bicol ng Angeles;False;1988;;;['Action'];;
20937;tt0495897;movie;Smith & Wesson;Smith & Wesson;False;1988;;;['Action', 'Comedy'];2.3;41.0
20938;tt0496522;movie;Kakkun Cafe;Kakkun Cafe;False;1984;;86.0;['Animation'];;
20939;tt0496523;movie;Karishma Kudrat Kaa;Karishma Kudrat Kaa;False;1985;;185.0;['Action', 'Drama'];6.2;75.0
20940;tt0497098;movie;Damong makamandag;Damong makamandag;False;1988;;;['Action'];;
20941;tt0497104;movie;Good morning, titser;Good morning, titser;False;1988;;;['Comedy', 'Romance'];6.6;9.0
20942;tt0497114;movie;Horsey-horsey: Tigidig-tigidig;Horsey-horsey: Tigidig-tigidig;False;1986;;;['Comedy', 'Musical'];6.3;9.0
20943;tt0497125;movie;Mirror, Mirror on the Wall;Mirror, Mirror on the Wall;False;1988;;119.0;['Comedy', 'Fantasy'];;
20944;tt0497136;movie;Sa dulo ng baril;Sa dulo ng baril;False;1988;;;['Action'];;
20945;tt0497139;movie;Sgt. Ernesto 'Boy' Ybañez: Tirtir Gang;Sgt. Ernesto 'Boy' Ybañez: Tirtir Gang;False;1988;;;['Action'];;
20946;tt0497161;movie;Ambush;Ambush;False;1988;;123.0;['Action', 'War'];;
20947;tt0497183;movie;Captives of Care;Captives of Care;False;1981;;50.0;['Drama'];;
20948;tt0497216;movie;Guhit ng palad;Guhit ng palad;False;1988;;;['Drama', 'Romance'];;
20949;tt0497225;movie;Isusumbong kita sa Diyos;Isusumbong kita sa Diyos;False;1988;;;['Drama'];;
20950;tt0497227;movie;Joaquin Bordado;Joaquin Bordado;False;1988;;;['Action', 'Fantasy'];7.3;15.0
20951;tt0497259;movie;Puso sa puso;Puso sa puso;False;1988;;;['Drama', 'Romance'];;
20952;tt0497332;movie;Binetsu shonen;Binetsu shonen;False;1987;;109.0;['Romance'];;
20953;tt0497653;movie;Kvartet;Kvartet;False;1988;;76.0;['Drama'];;
20954;tt0498170;movie;Huminga ka na hangga't gusto mo;Huminga ka na hangga't gusto mo;False;1989;;;['Action'];;
20955;tt0498182;movie;Ang mahiwagang daigdig ni Elias Paniki;Ang mahiwagang daigdig ni Elias Paniki;False;1989;;;['Action', 'Drama', 'Fantasy'];5.3;25.0
20956;tt0498188;movie;Nazareno Apostol: Boy Ahas;Nazareno Apostol: Boy Ahas;False;1989;;;['Action'];;
20957;tt0498196;movie;Target... Police General: Major General Alfredo Lim Story;Target... Police General: Major General Alfredo Lim Story;False;1989;;;['Action', 'Biography'];;
20958;tt0498261;movie;Vakil-e avval;Vakil-e avval;False;1988;;106.0;['Drama', 'History'];7.0;8.0
20959;tt0498682;movie;In der Wüste;In der Wüste;False;1987;;70.0;['Drama'];8.3;9.0
20960;tt0498837;movie;Grandsons Conflict;Seraa al ahfad;False;1989;;;['Comedy', 'Drama'];6.2;54.0
20961;tt0499226;movie;Nightmare;Kaboos;False;1989;;95.0;['Horror'];6.0;27.0
20962;tt0499327;movie;Es Deli Rüzgar;Es Deli Rüzgar;False;1988;;95.0;['Drama'];3.9;82.0
20963;tt0499517;movie;Love Affair;Love Affair;False;1980;;;['Drama', 'Romance'];;
20964;tt0499546;movie;Pompa;Pompa;False;1980;;;['Comedy', 'Drama', 'Fantasy'];;
20965;tt0499590;movie;Usigin... sino?;Usigin... sino?;False;1980;;;['Action', 'Romance'];;
20966;tt0499654;movie;Pangkat Do or Die;Pangkat Do or Die;False;1980;;;['Action', 'Crime'];;
20967;tt0756207;movie;Deli Gönlüm;Deli Gönlüm;False;1987;;77.0;['Drama'];1.9;11.0
20968;tt0756248;movie;Sevgi Çikmazi;Sevgi Çikmazi;False;1986;;71.0;['Drama'];3.2;33.0
20969;tt0756259;movie;Ya ya ya sa sa sa;Ya ya ya sa sa sa;False;1985;;97.0;['Comedy', 'Drama', 'Sport'];6.0;640.0
20970;tt0756288;movie;Blood Debts;Blood Debts;False;1985;;86.0;['Action', 'Crime', 'Thriller'];4.4;314.0
20971;tt0756308;movie;Kadinin Adi Yok;Kadinin Adi Yok;False;1988;;92.0;['Drama'];6.5;404.0
20972;tt0757143;movie;Ahas sa paraiso;Ahas sa paraiso;False;1984;;;['Drama', 'Romance'];;
20973;tt0757146;movie;Alakdang bato;Alakdang bato;False;1984;;;['Action', 'Adventure', 'Fantasy'];;
20974;tt0757149;movie;Angkan ng sietereales;Angkan ng sietereales;False;1984;;;['Action'];;
20975;tt0757160;movie;Barok Goes to Hong Kong;Barok Goes to Hong Kong;False;1984;;;['Adventure', 'Comedy'];;
20976;tt0757161;movie;Batang quiricada;Batang quiricada;False;1984;;;['Action'];;
20977;tt0757164;movie;Da Best of John & Marsha;Da Best of John & Marsha;False;1984;;;['Comedy'];;
20978;tt0757167;movie;Billy the Kid, the Sunsine Gid Plus the Never Mind Company;Billy the Kid, the Sunsine Gid Plus the Never Mind Company;False;1984;;;['Action', 'Comedy', 'Western'];;
20979;tt0757174;movie;Charot;Charot;False;1984;;;['Crime', 'Drama'];;
20980;tt0757183;movie;Daang hari;Daang hari;False;1984;;;['Action'];;
20981;tt0757195;movie;Experience;Experience;False;1984;;99.0;['Crime', 'Drama', 'Romance'];;
20982;tt0757211;movie;Hanguin mo ako sa putik;Hanguin mo ako sa putik;False;1983;;;['Drama'];;
20983;tt0757235;movie;Julian Vaquero;Julian Vaquero;False;1984;;;['Action', 'Western'];;
20984;tt0757243;movie;Kumander Cobra;Kumander Cobra;False;1984;;;['Action', 'Crime', 'Drama'];;
20985;tt0757260;movie;Magsindugo;Magsindugo;False;1989;;;['Drama', 'War'];;
20986;tt0757261;movie;Mahilig;Mahilig;False;1984;;;['Drama'];;
20987;tt0757262;movie;Makakating hayop;Makakating hayop;False;1984;;;['Romance'];;
20988;tt0757268;movie;Matukso kaya ang anghel?;Matukso kaya ang anghel?;False;1984;;;['Comedy'];;
20989;tt0757269;movie;May daga sa labas ng lungga;May daga sa labas ng lungga;False;1984;;;['Comedy'];8.0;10.0
20990;tt0757270;movie;May lamok sa loob ng kulambo;May lamok sa loob ng kulambo;False;1984;;;['Comedy'];9.2;36.0
20991;tt0757282;movie;Naked Island (Butil-ulan);Naked Island (Butil-ulan);False;1984;;;['Drama'];7.5;12.0
20992;tt0757283;movie;Nalalasap ang hapdi;Nalalasap ang hapdi;False;1984;;;['Drama'];;
20993;tt0757293;movie;Okey olarayt;Okey olarayt;False;1984;;;['Comedy'];;
20994;tt0757310;movie;The Punks;The Punks;False;1984;;;['Action'];;
20995;tt0757311;movie;Puri;Puri;False;1984;;;['Drama'];;
20996;tt0757322;movie;Sarge;Sarge;False;1984;;;['Action'];;
20997;tt0757326;movie;Sekreta Ini;Sekreta Ini;False;1984;;;['Action', 'Comedy'];;
20998;tt0757327;movie;Sendong Sungkit;Sendong Sungkit;False;1984;;;['Action', 'Biography'];;
20999;tt0757351;movie;Tulisang dagat;Tulisang dagat;False;1984;;;['Action'];;
21000;tt0757370;movie;Mga walang daigdig;Mga walang daigdig;False;1984;;;['Action'];;
21001;tt0757909;movie;Mr. Wong Meets Jesse & James;Mr. Wong Meets Jesse & James;False;1982;;;['Action', 'Comedy'];;
21002;tt0757924;movie;Problem Child;Problem Child;False;1980;;91.0;['Comedy', 'Drama'];;
21003;tt0757941;movie;The Valderrama Case;The Valderrama Case;False;1980;;;['Comedy', 'Drama'];;
21004;tt0759478;movie;Agatona;Agatona;False;1980;;;['Comedy'];;
21005;tt0759523;movie;Diego Sta. Cruz;Diego Sta. Cruz;False;1980;;;['Action', 'Fantasy'];;
21006;tt0759724;movie;Superhand;Superhand;False;1980;;;['Action', 'Comedy'];;
21007;tt0759738;movie;Turuang apoy;Turuang apoy;False;1985;;;['Drama'];;
21008;tt0764655;movie;Moondru Mugham;Moondru Mugham;False;1982;;134.0;['Action', 'Drama'];7.3;415.0
21009;tt0764809;movie;Mga lahing pikutin;Mga lahing pikutin;False;1987;;;['Drama'];;
21010;tt0765055;movie;The Bicycle;Das Fahrrad;False;1982;;88.0;['Drama'];6.3;63.0
21011;tt0765104;movie;Der Magdalenenbaum;Der Magdalenenbaum;False;1989;;78.0;['Drama'];;
21012;tt0773002;movie;Se vende esposa en buenisimo estado;Se vende esposa en buenisimo estado;False;1988;;90.0;['Comedy'];;
21013;tt0777759;movie;Spring;Bahar;False;1986;;86.0;['Drama', 'Family', 'War'];6.7;27.0
21014;tt0777888;movie;I Won, I Won: Ang s'werte nga naman;I Won, I Won: Ang s'werte nga naman;False;1985;;;['Comedy'];;
21015;tt0777904;movie;Dangerous Women;Kiken na onnatachi;False;1985;;122.0;['Mystery'];5.3;9.0
21016;tt0777942;movie;The Politicians;Meiso chizu;False;1983;;136.0;['Crime', 'Drama', 'Mystery'];6.0;8.0
21017;tt0777963;movie;Nezumi Kozô kaitô den;Nezumi Kozô kaitô den;False;1984;;98.0;['Drama'];;
21018;tt0778142;movie;Uhaw sa kalayaan;Uhaw sa kalayaan;False;1980;;;['Drama'];;
21019;tt0778619;movie;Avesso do Avesso;Avesso do Avesso;False;1986;;55.0;['Drama'];;
21020;tt0778767;movie;Made in Brazil;Made in Brazil;False;1985;;90.0;['Comedy', 'Sci-Fi'];5.0;40.0
21021;tt0778787;movie;Mulher de Proveta;Mulher de Proveta;False;1984;;90.0;['Comedy'];3.0;17.0
21022;tt0778829;movie;Sajna Saath Nibhana;Sajna Saath Nibhana;False;1986;;132.0;['Drama'];4.1;13.0
21023;tt0779724;movie;Annapurnammagari Alludu;Annapurnammagari Alludu;False;1988;;;['Drama'];;
21024;tt0779725;movie;Antham Kadidi Aarambam;Antham Kadidi Aarambam;False;1981;;91.0;['Drama'];;
21025;tt0779728;movie;Devudu Mamayya;Devudu Mamayya;False;1981;;122.0;['Drama'];;
21026;tt0779731;movie;Eenadu;Eenadu;False;1982;;;['Crime'];7.8;22.0
21027;tt0779739;movie;Maa Pallelo Gopaludu;Maa Pallelo Gopaludu;False;1985;;;['Drama'];6.6;16.0
21028;tt0779742;movie;Mannemlo Monagadu;Mannemlo Monagadu;False;1986;;121.0;['Drama'];;
21029;tt0779744;movie;MaroMallupu;MaroMallupu;False;1982;;;['Drama'];5.8;6.0
21030;tt0779746;movie;Murali Krishnudu;Murali Krishnudu;False;1988;;130.0;['Comedy', 'Romance'];8.9;86.0
21031;tt0779747;movie;Muvva Gopaludu;Muvva Gopaludu;False;1987;;137.0;['Drama', 'Romance'];7.4;59.0
21032;tt0779751;movie;PanchaKalyani;PanchaKalyani;False;1980;;129.0;['Drama'];;
21033;tt0779761;movie;SamsaraBandam;SamsaraBandam;False;1980;;;['Family'];;
21034;tt0779762;movie;Sardar Dharmanna;Sardar Dharmanna;False;1987;;120.0;['Drama'];8.8;58.0
21035;tt0779772;movie;Vintha Mogudu;Vintha Mogudu;False;1985;;131.0;['Drama'];8.3;52.0
21036;tt0780033;movie;Golnar;Golnar;False;1989;;85.0;['Adventure', 'Comedy', 'Family'];6.4;218.0
21037;tt0780052;movie;Mirza Norooz's Shoes;Kafsh-haye Mirza Norooz;False;1985;;;['Comedy'];6.5;316.0
21038;tt0781393;movie;Her yer karanlik;Her yer karanlik;False;1987;;64.0;['Romance'];;
21039;tt0782679;movie;The Adventures of Tom Sawyer;The Adventures of Tom Sawyer;False;1986;;51.0;['Adventure', 'Animation', 'Drama'];7.1;106.0
21040;tt0788025;movie;Bava Marudula Sawal;Bava Marudula Sawal;False;1988;;;['Drama'];;
21041;tt0788053;movie;Damit Katha Adam Thirigindi;Damit Katha Adam Thirigindi;False;1987;;;['Comedy'];7.0;8.0
21042;tt0788064;movie;Ee Chaduvulu Makkodu;Ee Chaduvulu Makkodu;False;1984;;;['Drama'];;
21043;tt0788065;movie;Ee Desamlo Oka Roju;Ee Desamlo Oka Roju;False;1983;;129.0;['Drama'];;
21044;tt0788066;movie;Ee Pillaku Pellavuthundha;Ee Pillaku Pellavuthundha;False;1983;;;['Drama'];;
21045;tt0788067;movie;Ee Thirpu Illalidhi;Ee Thirpu Illalidhi;False;1984;;;['Drama'];8.0;41.0
21046;tt0788100;movie;Idi Kaadhu Mugimpu;Idi Kaadhu Mugimpu;False;1983;;;['Drama'];;
21047;tt0788164;movie;Virgins from Hell;Perawan di Sarang Sindikat;False;1987;;93.0;['Action', 'Crime', 'Thriller'];5.3;296.0
21048;tt0788174;movie;Powroty;Powroty;False;1989;;50.0;['Drama'];;
21049;tt0788176;movie;Prema Kiritam;Prema Kiritam;False;1988;;;['Drama'];;
21050;tt0788192;movie;Ramayanamlo Bhagavatham;Ramayanamlo Bhagavatham;False;1984;;;['Drama'];;
21051;tt0788202;movie;Rojulu Marayi;Rojulu Marayi;False;1984;;;['Drama'];;
21052;tt0789767;movie;Aijou monogatari;Aijou monogatari;False;1984;;100.0;['Drama', 'Musical'];6.0;24.0
21053;tt0789784;movie;O-nyanko za mûbî Kiki ippatu!;O-nyanko za mûbî Kiki ippatu!;False;1986;;78.0;['Comedy', 'Musical'];3.2;13.0
21054;tt0791481;movie;Hawakan mo at pigilan ang kahapon;Hawakan mo at pigilan ang kahapon;False;1984;;;['Drama'];8.4;39.0
21055;tt0793520;movie;Ghiam;Ghiam;False;1980;;110.0;['Action'];;
21056;tt0793572;movie;The 29th Night;Shab-e bist o nohom;False;1989;;119.0;['Horror', 'Mystery', 'Thriller'];6.3;232.0
21057;tt0793608;movie;Yoozpalang;Yoozpalang;False;1985;;101.0;['Action'];5.3;52.0
21058;tt0795973;movie;Ryoma wo kitta otoko;Ryoma wo kitta otoko;False;1987;;;['Action'];6.0;11.0
21059;tt0796605;movie;Shadows of the Mind;Shadows of the Mind;False;1980;;80.0;['Horror', 'Thriller'];4.9;114.0
21060;tt0801816;movie;Bat sap yee ga fong hak;Bat sap yee ga fong hak;False;1982;;85.0;['Comedy'];6.5;21.0
21061;tt0805339;movie;Watashi no kokoro wa papa no mono;Watashi no kokoro wa papa no mono;False;1988;;95.0;['Comedy', 'Drama'];;
21062;tt0805601;movie;Rolls, Rolls, I Love You;Jut zai yau che;False;1982;;91.0;['Comedy'];6.3;11.0
21063;tt0806108;movie;The Last Kids on Earth;The Last Kids on Earth;False;1983;;105.0;['Drama'];;
21064;tt0807760;movie;Die Reise das Land;Die Reise das Land;False;1987;;137.0;['Drama'];;
21065;tt0808386;movie;Murder: No Apparent Motive;Murder: No Apparent Motive;False;1984;;75.0;['Crime', 'Documentary'];7.2;136.0
21066;tt0808458;movie;The Mirage;Sarab;False;1986;;105.0;['Drama', 'Family', 'Thriller'];7.4;24.0
21067;tt0810078;movie;Jacques Mesrine: profession ennemi public;Jacques Mesrine: profession ennemi public;False;1984;;93.0;['Biography', 'Crime', 'Documentary'];7.5;25.0
21068;tt0810478;movie;Zaakol;Zaakol;False;1980;;;['Thriller'];7.9;17.0
21069;tt0816184;movie;Warriors of the Deep;Warriors of the Deep;False;1982;;;['Documentary', 'Drama'];;
21070;tt0816627;movie;Rishta Kagaz Ka;Rishta Kagaz Ka;False;1983;;;['Drama', 'Musical'];6.5;26.0
21071;tt0817956;movie;Target Eve Island;Target Eve Island;False;1983;;;['Action'];;
21072;tt0818582;movie;Aoi sanmyaku '88;Aoi sanmyaku '88;False;1988;;107.0;['Drama'];;
21073;tt0818603;movie;Hitler;Hitler;False;1988;;138.0;['Action', 'Crime', 'Drama'];5.7;61.0
21074;tt0819361;movie;City Wolf;City Wolf;False;1988;;86.0;['Crime', 'Thriller'];;
21075;tt0819778;movie;The Marigolds;Jin zhan hua;False;1980;;100.0;['Romance'];6.0;24.0
21076;tt0819827;movie;The Blind Side of God;The Blind Side of God;False;1987;;;['Action'];;
21077;tt0821757;movie;Bazdashtgah;Bazdashtgah;False;1983;;;['War'];3.4;12.0
21078;tt0821772;movie;Farman;Farman;False;1982;;;['Action'];4.4;22.0
21079;tt0821783;movie;Hey Joe!;Hey Joe!;False;1988;;81.0;['Comedy'];5.2;40.0
21080;tt0821790;movie;Kamingah;Kamingah;False;1987;;;['Action', 'War'];4.5;23.0
21081;tt0821801;movie;Parvaz-e panjome Juin;Parvaz-e panjome Juin;False;1989;;;['Action'];4.9;20.0
21082;tt0821808;movie;Savalan;Savalan;False;1989;;;['Action'];6.6;61.0
21083;tt0823252;movie;Misaal;Misaal;False;1985;;;['Action'];4.2;24.0
21084;tt0823488;movie;Lousy Little Sixpence;Lousy Little Sixpence;False;1983;;52.0;['Documentary', 'Drama'];7.7;26.0
21085;tt0823604;movie;Doorie;Doorie;False;1989;;;['Drama'];;
21086;tt0823626;movie;Futari botchi;Futari botchi;False;1988;;90.0;['Drama', 'Romance'];;
21087;tt0823628;movie;Die Kurve kriegen;Die Kurve kriegen;False;1985;;90.0;['Drama'];;
21088;tt0825730;movie;Silent But Deadly;Silent But Deadly;False;1987;;;['Comedy'];;
21089;tt0826052;movie;The Diabolical Dr. Flak;Le diabolique docteur Flak;False;1980;;95.0;['Horror'];6.0;16.0
21090;tt0826089;movie;Kani-manga;Kani-manga;False;1988;;115.0;['Action', 'War'];6.1;112.0
21091;tt0827704;movie;Diabelskie szczescie;Diabelskie szczescie;False;1985;;86.0;['Drama'];;
21092;tt0827765;movie;Ek Aur Sikander;Ek Aur Sikander;False;1986;;139.0;['Action', 'Drama'];6.9;23.0
21093;tt0829104;movie;Badkaar;Badkaar;False;1986;;129.0;['Drama'];7.7;8.0
21094;tt0829190;movie;Herdeiros do Solar the Usher;Herdeiros do Solar the Usher;False;1988;;45.0;['Comedy', 'Horror', 'Thriller'];;
21095;tt0830210;movie;Gernika;Gernika;False;1987;;60.0;['Documentary', 'Drama'];;
21096;tt0830506;movie;Aufbrüche;Aufbrüche;False;1987;;89.0;['Drama'];;
21097;tt0830686;movie;Tsigni pitsisa;Tsigni pitsisa;False;1983;;240.0;['Adventure', 'Drama', 'History'];6.7;15.0
21098;tt0832516;movie;Hasamba Ve-Shodedey Ha-Susim;Hasamba Ve-Shodedey Ha-Susim;False;1985;;88.0;['Adventure', 'Family'];3.9;10.0
21099;tt0833496;movie;Samsara;Lun hui;False;1988;;117.0;['Drama'];7.0;28.0
21100;tt0833978;movie;Mere Baad;Mere Baad;False;1988;;140.0;['Drama'];7.1;39.0
21101;tt0834050;movie;Bhale Mithrulu;Bhale Mithrulu;False;1986;;108.0;['Drama'];;
21102;tt0834115;movie;Mouna Poratam;Mouna Poratam;False;1989;;;['Drama'];7.6;9.0
21103;tt0834117;movie;Muddula Manavadu;Muddula Manavadu;False;1987;;;['Drama'];;
21104;tt0834132;movie;Nyayaniki Sankellu;Nyayaniki Sankellu;False;1987;;;['Drama'];;
21105;tt0834140;movie;Poojaku Panikiraani Puvvu;Poojaku Panikiraani Puvvu;False;1986;;;['Drama'];;
21106;tt0834144;movie;Prema Samrat;Prema Samrat;False;1987;;;['Drama'];;
21107;tt0834172;movie;Terror;Terror;False;1985;;126.0;['Drama'];;
21108;tt0834594;movie;Una y sonada...;Una y sonada...;False;1985;;95.0;['Comedy'];4.0;8.0
21109;tt0839995;movie;Superman II: The Richard Donner Cut;Superman II: The Richard Donner Cut;False;1980;;116.0;['Action', 'Adventure', 'Romance'];7.6;17163.0
21110;tt0843242;movie;Agdgoma;Agdgoma;False;1982;;;['Drama'];8.2;18.0
21111;tt0843250;movie;Bakurkheveli khevsuri;Bakurkheveli khevsuri;False;1980;;;['Drama'];7.0;10.0
21112;tt0843275;movie;Nippon keishichô no haji to iwareta futari: keiji chindôchû;Nippon keishichô no haji to iwareta futari: keiji chindôchû;False;1980;;97.0;['Comedy'];;
21113;tt0843276;movie;Kura no naka;Kura no naka;False;1981;;101.0;['Drama'];5.6;13.0
21114;tt0843313;movie;Tu girtkamen - gaiqetsi;Tu girtkamen - gaiqetsi;False;1983;;94.0;['Crime', 'Drama', 'Romance'];8.0;7.0
21115;tt0843363;movie;Operation Hit Squad;Operation Hit Squad;False;1987;;89.0;['Action', 'Adventure', 'Thriller'];4.4;28.0
21116;tt0843606;movie;Talabandi;Talabandi;False;1983;;;['Action'];;
21117;tt0843998;movie;A Real Pirate;Cisto pravi gusar;False;1987;;106.0;['Adventure', 'Family', 'Fantasy'];7.1;87.0
21118;tt0844303;movie;Güldürme beni;Güldürme beni;False;1986;;;['Comedy'];5.0;38.0
21119;tt0844321;movie;Ogroff;Ogroff;False;1983;;90.0;['Horror'];4.6;330.0
21120;tt0844331;movie;Phantom Raiders;Phantom Raiders;False;1988;;90.0;['Action'];4.5;116.0
21121;tt0844363;movie;Ödlek;Ödlek;False;1986;;;['Comedy'];4.7;17.0
21122;tt0844762;movie;Thomas en Senior op het spoor van Brute Berend;Thomas en Senior op het spoor van Brute Berend;False;1985;;107.0;['Adventure', 'Family'];7.5;54.0
21123;tt0847478;movie;Daliás idök;Daliás idök;False;1983;;79.0;['Animation', 'History', 'War'];7.3;161.0
21124;tt0847894;movie;The Riverbed;The Riverbed;False;1986;;95.0;['Drama'];;
21125;tt0848448;movie;Shavi mertskhali;Shavi mertskhali;False;1986;;;['Drama'];;
21126;tt0848451;movie;Siketis teleponi;Siketis teleponi;False;1986;;;['Drama'];;
21127;tt0851355;movie;Dada;Dada;False;1988;;142.0;['Action'];7.2;28.0
21128;tt0851454;movie;Prologi;Prologi;False;1986;;;['Drama'];;
21129;tt0855745;movie;Las calenturas de Juan Camaney;Las calenturas de Juan Camaney;False;1988;;;['Comedy'];;
21130;tt0855746;movie;Tatak magnum;Tatak magnum;False;1984;;;['Action'];6.4;8.0
21131;tt0856012;movie;Spring Cleaning;Spring Cleaning;False;1985;;50.0;['Drama'];;
21132;tt0856057;movie;Midnight;Zi ye;False;1981;;151.0;['Drama'];6.0;27.0
21133;tt0860504;movie;Ang pagbabalik ni Leon Guerrero;Ang pagbabalik ni Leon Guerrero;False;1980;;;['Action'];;
21134;tt0860529;movie;San Basilio;San Basilio;False;1981;;103.0;['Action', 'Drama'];8.2;27.0
21135;tt0860547;movie;Tatak Angustia;Tatak Angustia;False;1980;;;['Action', 'Drama'];;
21136;tt0865481;movie;Kamay ni Hilda;Kamay ni Hilda;False;1981;;;['Drama', 'Horror'];;
21137;tt0865492;movie;Maria Went to Town!;Maria Went to Town!;False;1987;;;['Comedy'];7.4;9.0
21138;tt0867426;movie;Shilat;Shilat;False;1984;;108.0;['Drama', 'Thriller'];6.0;57.0
21139;tt0869112;movie;New Girl;New Girl;False;1985;;110.0;['Comedy'];5.3;18.0
21140;tt0870992;movie;Cyclops;Kikuropusu;False;1987;;52.0;['Horror', 'Sci-Fi'];5.2;140.0
21141;tt0874866;movie;Bibi chelchele;Bibi chelchele;False;1986;;;['Drama'];6.8;31.0
21142;tt0877527;movie;Sessiz firtina;Sessiz firtina;False;1989;;;['Drama'];;
21143;tt0877616;movie;Faqeer Badshah;Faqeer Badshah;False;1987;;;['Action'];;
21144;tt0877649;movie;Karishmaa;Karishmaa;False;1984;;130.0;['Crime', 'Thriller'];6.5;52.0
21145;tt0877654;movie;Lakshmi;Lakshmi;False;1982;;134.0;['Drama'];4.9;13.0
21146;tt0878123;movie;Girgiriye'de Büyük Seçim;Girgiriye'de Büyük Seçim;False;1984;;90.0;['Comedy'];5.5;492.0
21147;tt0878693;movie;Mizzzzica... ma che è proibitissimo?;Mizzzzica... ma che è proibitissimo?;False;1983;;74.0;['Comedy'];5.0;10.0
21148;tt0878827;movie;Scratch;Scratch;False;1982;;90.0;['Comedy', 'Drama', 'Sport'];3.3;8.0
21149;tt0879806;movie;Entehar saheb shaqa;Entehar saheb shaqa;False;1986;;100.0;['Drama'];5.7;33.0
21150;tt0879816;movie;As Not to Fly the Smoke;Hata la yatir al dokhan;False;1984;;115.0;['Drama'];7.2;568.0
21151;tt0885487;movie;Dönüs;Dönüs;False;1988;;72.0;['Drama'];5.5;82.0
21152;tt0887783;movie;Sredi tysyachi dorog...;Sredi tysyachi dorog...;False;1984;;78.0;['Romance'];5.6;12.0
