,Unnamed: 0,tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,region,averageRating,numVotes,weight_average
811,811,tt0082242,Dead & Buried,Dead & Buried,1981,94.0,"['Horror', 'Mystery']",US,6.5,13210.0,0.00132
905,905,tt0082427,The Funhouse,The Funhouse,1981,96.0,['Horror'],US,5.9,14481.0,0.00131
229,229,tt0080520,Cheech and Chong's Next Movie,Cheech and Chong's Next Movie,1980,99.0,"['Comedy', 'Crime', 'Sci-Fi']",US,6.0,14254.0,0.00131
3983,3983,tt0090852,Clockwise,Clockwise,1986,96.0,['Comedy'],US,6.6,12945.0,0.00131
5662,5662,tt0094919,Critters 2: The Main Course,Critters 2,1988,86.0,"['Comedy', 'Horror', 'Sci-Fi']",US,5.5,15518.0,0.00131
1736,1736,tt0084695,The Slumber Party Massacre,The Slumber Party Massacre,1982,77.0,['Horror'],US,5.6,15220.0,0.00131
6978,6978,tt0098360,Violent Cop,"Sono otoko, kyôbô ni tsuki",1989,103.0,"['Action', 'Crime', 'Drama']",US,7.1,12023.0,0.00131
6549,6549,tt0097289,Erik the Viking,Erik the Viking,1989,107.0,"['Adventure', 'Comedy', 'Fantasy']",US,6.1,13884.0,0.0013
8963,8963,tt0253991,Zübük,Zübük,1980,88.0,"['Comedy', 'Crime', 'Drama']",US,8.5,9970.0,0.0013
4696,4696,tt0092654,The Big Easy,The Big Easy,1986,102.0,"['Comedy', 'Crime', 'Drama']",US,6.5,13034.0,0.0013
3976,3976,tt0090837,Chopping Mall,Chopping Mall,1986,77.0,"['Comedy', 'Horror', 'Sci-Fi']",US,5.6,15007.0,0.00129
4262,4262,tt0091495,Matador,Matador,1986,110.0,"['Drama', 'Thriller']",US,7.0,12023.0,0.00129
7986,7986,tt0165623,Angst,Angst,1983,87.0,"['Drama', 'Horror', 'Thriller']",US,7.3,11515.0,0.00129
602,602,tt0081529,Smokey and the Bandit II,Smokey and the Bandit II,1980,101.0,"['Action', 'Adventure', 'Comedy']",US,5.2,16200.0,0.00129
1933,1933,tt0085327,Who Finds a Friend Finds a Treasure,Chi trova un amico trova un tesoro,1981,108.0,"['Action', 'Adventure', 'Comedy']",US,7.1,11794.0,0.00129
3679,3679,tt0089961,Santa Claus: The Movie,Santa Claus: The Movie,1985,107.0,"['Adventure', 'Family', 'Fantasy']",US,6.2,13529.0,0.00129
3701,3701,tt0090015,Shoah,Shoah,1985,566.0,"['Documentary', 'History', 'War']",US,8.7,9556.0,0.00128
6462,6462,tt0097050,The Adventures of Milo and Otis,Koneko monogatari,1986,90.0,"['Adventure', 'Drama', 'Family']",US,6.9,12097.0,0.00128
4576,4576,tt0092214,Wildcats,Wildcats,1986,106.0,"['Comedy', 'Sport']",US,6.0,13892.0,0.00128
4121,4121,tt0091159,Gung Ho,Gung Ho,1986,112.0,"['Comedy', 'Drama']",US,6.3,13210.0,0.00128
8143,8143,tt0179955,Cat City,Macskafogó,1986,96.0,"['Adventure', 'Animation', 'Comedy']",US,8.3,10068.0,0.00128
3906,3906,tt0090667,Asterix in Britain,Astérix chez les Bretons,1986,79.0,"['Adventure', 'Animation', 'Comedy']",US,7.1,11750.0,0.00128
3168,3168,tt0088708,American Ninja,American Ninja,1985,95.0,"['Action', 'Adventure', 'Romance']",US,5.4,15449.0,0.00128
6460,6460,tt0097044,Chances Are,Chances Are,1989,108.0,"['Comedy', 'Fantasy', 'Romance']",US,6.4,12966.0,0.00127
1029,1029,tt0082736,Mephisto,Mephisto,1981,146.0,['Drama'],US,7.7,10782.0,0.00127
3574,3574,tt0089730,Once Bitten,Once Bitten,1985,94.0,"['Comedy', 'Drama', 'Fantasy']",US,5.5,15076.0,0.00127
3279,3279,tt0088979,D.A.R.Y.L.,D.A.R.Y.L.,1985,99.0,"['Family', 'Sci-Fi']",US,6.2,13279.0,0.00126
4168,4168,tt0091278,Iron Eagle,Iron Eagle,1986,117.0,"['Action', 'Thriller', 'War']",US,5.5,14874.0,0.00126
2839,2839,tt0087727,Missing in Action,Missing in Action,1984,101.0,"['Action', 'Adventure', 'Drama']",US,5.4,15255.0,0.00126
2961,2961,tt0088015,Ronia: The Robber's Daughter,Ronja Rövardotter,1984,126.0,"['Adventure', 'Drama', 'Family']",US,7.3,11201.0,0.00126
2566,2566,tt0087032,Cannonball Run II,Cannonball Run II,1984,108.0,"['Action', 'Comedy']",US,5.0,16315.0,0.00125
155,155,tt0080354,Alligator,Alligator,1980,91.0,"['Horror', 'Sci-Fi', 'Thriller']",US,6.1,13338.0,0.00125
6092,6092,tt0095936,Qayamat Se Qayamat Tak,Qayamat Se Qayamat Tak,1988,162.0,"['Drama', 'Musical', 'Romance']",US,7.4,10990.0,0.00125
3652,3652,tt0089901,Remo Williams: The Adventure Begins,Remo Williams: The Adventure Begins,1985,121.0,"['Action', 'Adventure', 'Comedy']",US,6.4,12735.0,0.00125
4401,4401,tt0091799,Psycho III,Psycho III,1986,93.0,"['Horror', 'Mystery', 'Thriller']",US,5.4,14929.0,0.00124
3434,3434,tt0089346,Into the Night,Into the Night,1985,115.0,"['Action', 'Comedy', 'Crime']",US,6.4,12667.0,0.00124
2646,2646,tt0087231,The Falcon and the Snowman,The Falcon and the Snowman,1985,131.0,"['Biography', 'Crime', 'Drama']",US,6.8,11851.0,0.00124
449,449,tt0081071,The Long Riders,The Long Riders,1980,100.0,"['Biography', 'Crime', 'Western']",US,6.9,11660.0,0.00124
6732,6732,tt0097758,Little Monsters,Little Monsters,1989,100.0,"['Adventure', 'Comedy', 'Family']",US,6.0,13308.0,0.00123
2138,2138,tt0085862,Lone Wolf McQuade,Lone Wolf McQuade,1983,107.0,"['Action', 'Crime', 'Drama']",US,6.3,12674.0,0.00123
2363,2363,tt0086423,Tender Mercies,Tender Mercies,1983,92.0,"['Drama', 'Music']",US,7.4,10806.0,0.00123
1788,1788,tt0084809,The Toy,The Toy,1982,102.0,['Comedy'],US,5.8,13706.0,0.00122
6295,6295,tt0096426,Waxwork,Waxwork,1988,95.0,"['Comedy', 'Horror']",US,6.1,12998.0,0.00122
2846,2846,tt0087747,Moscow on the Hudson,Moscow on the Hudson,1984,115.0,"['Comedy', 'Drama', 'Romance']",US,6.5,12129.0,0.00121
1761,1761,tt0084745,Swamp Thing,Swamp Thing,1982,91.0,"['Horror', 'Sci-Fi']",US,5.3,14703.0,0.0012
1677,1677,tt0084549,Blind Chance,Przypadek,1987,114.0,"['Drama', 'Romance']",US,7.7,10143.0,0.0012
2964,2964,tt0088024,Runaway,Runaway,1984,99.0,"['Action', 'Crime', 'Sci-Fi']",US,5.8,13522.0,0.0012
1376,1376,tt0083739,Class of 1984,Class of 1984,1982,98.0,"['Action', 'Crime', 'Drama']",US,6.5,12049.0,0.0012
676,676,tt0081748,Where the Buffalo Roam,Where the Buffalo Roam,1980,99.0,"['Biography', 'Comedy']",US,6.5,12033.0,0.0012
593,593,tt0081506,Shogun Assassin,Shogun Assassin,1980,85.0,"['Action', 'Adventure']",US,7.3,10625.0,0.00119
865,865,tt0082351,Eye of the Needle,Eye of the Needle,1981,112.0,"['Romance', 'Thriller', 'War']",US,7.1,10888.0,0.00119
1906,1906,tt0085271,Brainstorm,Brainstorm,1983,106.0,"['Sci-Fi', 'Thriller']",US,6.4,12104.0,0.00119
6591,6591,tt0097390,Fright Night Part 2,Fright Night Part 2,1988,104.0,"['Comedy', 'Horror', 'Thriller']",US,5.9,13026.0,0.00118
2375,2375,tt0086450,To Be or Not to Be,To Be or Not to Be,1983,107.0,"['Comedy', 'Drama', 'War']",US,6.8,11331.0,0.00118
6780,6780,tt0097889,Miracle Mile,Miracle Mile,1988,87.0,"['Action', 'Drama', 'Romance']",US,7.0,10994.0,0.00118
6307,6307,tt0096461,As Tears Go By,Wong Gok ka moon,1988,102.0,"['Crime', 'Drama', 'Romance']",US,7.0,10937.0,0.00118
5911,5911,tt0095488,The Lair of the White Worm,The Lair of the White Worm,1988,93.0,"['Comedy', 'Horror']",US,5.9,13025.0,0.00118
6156,6156,tt0096094,She's Having a Baby,She's Having a Baby,1988,106.0,"['Comedy', 'Drama', 'Romance']",US,5.9,13023.0,0.00118
3874,3874,tt0090570,84 Charing Cross Road,84 Charing Cross Road,1987,100.0,"['Biography', 'Drama', 'Romance']",US,7.4,10286.0,0.00117
2338,2338,tt0086361,Staying Alive,Staying Alive,1983,93.0,"['Drama', 'Music', 'Romance']",US,4.7,16271.0,0.00117
5595,5595,tt0094793,Brain Damage,Brain Damage,1988,84.0,"['Comedy', 'Drama', 'Horror']",US,6.5,11717.0,0.00117
3406,3406,tt0089276,The Official Story,La historia oficial,1985,112.0,"['Drama', 'History']",US,7.7,9808.0,0.00116
5299,5299,tt0093978,A Chinese Ghost Story,Sien lui yau wan,1987,98.0,"['Action', 'Fantasy', 'Horror']",US,7.4,10208.0,0.00116
6127,6127,tt0096028,Salaam Bombay!,Salaam Bombay!,1988,113.0,"['Crime', 'Drama']",US,7.9,9560.0,0.00116
1870,1870,tt0085180,L'Argent,L'argent,1983,85.0,"['Crime', 'Drama']",US,7.4,10213.0,0.00116
689,689,tt0081777,Xanadu,Xanadu,1980,96.0,"['Fantasy', 'Musical', 'Romance']",US,5.3,14203.0,0.00116
5471,5471,tt0094357,A Better Tomorrow II,Ying hung boon sik II,1987,105.0,"['Action', 'Crime', 'Drama']",US,7.2,10486.0,0.00116
5233,5233,tt0093793,Project X,Project X,1987,108.0,"['Comedy', 'Drama', 'Sci-Fi']",US,6.1,12241.0,0.00115
1044,1044,tt0082776,Ms .45,Ms .45,1981,80.0,"['Crime', 'Drama', 'Thriller']",US,6.8,10999.0,0.00115
5981,5981,tt0095652,Monkey Shines,Monkey Shines,1988,113.0,"['Drama', 'Horror', 'Sci-Fi']",US,6.2,12087.0,0.00115
7023,7023,tt0098471,Three Fugitives,Three Fugitives,1989,96.0,"['Action', 'Comedy']",US,6.2,12065.0,0.00115
4644,4644,tt0092546,Amazon Women on the Moon,Amazon Women on the Moon,1987,85.0,"['Comedy', 'Sci-Fi']",US,6.2,12027.0,0.00115
3019,3019,tt0088146,A Soldier's Story,A Soldier's Story,1984,101.0,"['Crime', 'Drama', 'Mystery']",US,7.2,10345.0,0.00114
6564,6564,tt0097328,Family Business,Family Business,1989,110.0,"['Crime', 'Drama']",US,5.7,13040.0,0.00114
2477,2477,tt0086859,Against All Odds,Against All Odds,1984,128.0,"['Action', 'Adventure', 'Crime']",US,5.9,12555.0,0.00114
2750,2750,tt0087481,Double Trouble,Non c'è due senza quattro,1984,99.0,"['Action', 'Comedy']",US,7.1,10436.0,0.00114
488,488,tt0081184,Motel Hell,Motel Hell,1980,101.0,"['Comedy', 'Horror', 'Thriller']",US,6.0,12261.0,0.00113
4838,4838,tt0092929,Drowning by Numbers,Drowning by Numbers,1988,118.0,"['Comedy', 'Drama']",US,7.2,10254.0,0.00113
3582,3582,tt0089748,When Father Was Away on Business,Otac na sluzbenom putu,1985,136.0,['Drama'],US,7.7,9560.0,0.00113
1333,1333,tt0083642,The Best Little Whorehouse in Texas,The Best Little Whorehouse in Texas,1982,114.0,"['Comedy', 'Musical']",US,6.0,12308.0,0.00113
200,200,tt0080472,Bronco Billy,Bronco Billy,1980,116.0,"['Action', 'Adventure', 'Comedy']",US,6.1,12012.0,0.00113
2115,2115,tt0085780,The Keep,The Keep,1983,96.0,"['Drama', 'Fantasy', 'Horror']",US,5.7,12841.0,0.00112
5553,5553,tt0094716,The Beast of War,The Beast,1988,111.0,"['Adventure', 'Drama', 'War']",US,7.3,9989.0,0.00112
5252,5252,tt0093857,Revenge of the Nerds II: Nerds in Paradise,Revenge of the Nerds II: Nerds in Paradise,1987,88.0,['Comedy'],US,5.0,14572.0,0.00112
3139,3139,tt0088461,What Have I Done to Deserve This?,¿Qué he hecho YO para merecer esto!!,1984,101.0,"['Comedy', 'Drama']",US,7.1,10287.0,0.00112
4626,4626,tt0092501,Project A 2,'A' gai wak 2,1987,106.0,"['Action', 'Comedy', 'Crime']",US,7.0,10446.0,0.00112
5666,5666,tt0094924,A Cry in the Dark,Evil Angels,1988,120.0,"['Biography', 'Drama']",US,6.9,10561.0,0.00112
1416,1416,tt0083851,The Draughtsman's Contract,The Draughtsman's Contract,1982,108.0,"['Comedy', 'Drama', 'Mystery']",US,7.2,10136.0,0.00112
6304,6304,tt0096454,Without a Clue,Without a Clue,1988,107.0,"['Comedy', 'Crime', 'Mystery']",US,6.9,10486.0,0.00111
2559,2559,tt0087015,C.H.U.D.,C.H.U.D.,1984,88.0,"['Horror', 'Sci-Fi']",US,5.6,12862.0,0.00111
1609,1609,tt0084370,My Favorite Year,My Favorite Year,1982,92.0,"['Comedy', 'Drama']",US,7.3,9864.0,0.00111
4827,4827,tt0092906,Dolls,Dolls,1986,77.0,['Horror'],US,6.3,11472.0,0.00111
626,626,tt0081617,Terror Train,Terror Train,1980,97.0,"['Horror', 'Mystery', 'Thriller']",US,5.8,12442.0,0.00111
2027,2027,tt0085542,Fire and Ice,Fire and Ice,1983,81.0,"['Adventure', 'Animation', 'Fantasy']",US,6.5,11078.0,0.00111
343,343,tt0080798,Gloria,Gloria,1980,123.0,"['Crime', 'Drama', 'Thriller']",US,7.1,10192.0,0.00111
1128,1128,tt0082970,Ragtime,Ragtime,1981,155.0,['Drama'],US,7.3,9845.0,0.0011
1679,1679,tt0084555,Santa Claus Is a Stinker,Le père Noël est une ordure,1982,88.0,['Comedy'],US,7.5,9521.0,0.0011
2049,2049,tt0085601,Go for It,Nati con la camicia,1983,107.0,"['Action', 'Adventure', 'Comedy']",US,7.1,10097.0,0.0011
3461,3461,tt0089421,King Solomon's Mines,King Solomon's Mines,1985,100.0,"['Action', 'Adventure', 'Comedy']",US,5.2,13758.0,0.0011
3377,3377,tt0089208,Girls Just Want to Have Fun,Girls Just Want to Have Fun,1985,90.0,"['Comedy', 'Music', 'Romance']",US,5.9,12184.0,0.0011
4416,4416,tt0091830,The Green Ray,Le rayon vert,1986,99.0,"['Drama', 'Romance']",US,7.6,9352.0,0.00109
1748,1748,tt0084719,The New York Ripper,Lo squartatore di New York,1982,91.0,"['Horror', 'Mystery', 'Thriller']",US,6.3,11241.0,0.00109
3324,3324,tt0089087,The Emerald Forest,The Emerald Forest,1985,114.0,"['Action', 'Adventure', 'Drama']",US,6.9,10321.0,0.00109
2225,2225,tt0086087,Pauline at the Beach,Pauline à la plage,1983,95.0,"['Comedy', 'Drama', 'Romance']",US,7.3,9622.0,0.00108
3473,3473,tt0089470,The Legend of Billie Jean,The Legend of Billie Jean,1985,96.0,"['Action', 'Drama']",US,6.6,10694.0,0.00108
5352,5352,tt0094082,Suspect,Suspect,1987,121.0,"['Crime', 'Drama', 'Thriller']",US,6.6,10634.0,0.00108
4134,4134,tt0091188,Heartburn,Heartburn,1986,108.0,"['Comedy', 'Drama']",US,6.1,11466.0,0.00107
6244,6244,tt0096288,Landscape in the Mist,Topio stin omihli,1988,127.0,['Drama'],US,8.0,8595.0,0.00106
8824,8824,tt0237376,Kireedam,Kireedam,1989,124.0,"['Action', 'Drama']",GB,8.9,7767.0,0.00106
1119,1119,tt0082951,The Prowler,The Prowler,1981,89.0,"['Horror', 'Mystery', 'Thriller']",US,5.9,11667.0,0.00106
1824,1824,tt0084899,White Dog,White Dog,1982,90.0,"['Drama', 'Horror']",US,7.0,9835.0,0.00106
6806,6806,tt0097967,Next of Kin,Next of Kin,1989,108.0,"['Action', 'Crime', 'Drama']",US,5.8,11835.0,0.00105
615,615,tt0081568,The Stunt Man,The Stunt Man,1980,131.0,"['Action', 'Comedy', 'Drama']",US,7.0,9776.0,0.00105
791,791,tt0082183,La Chèvre,La chèvre,1981,90.0,"['Adventure', 'Comedy', 'Crime']",US,7.3,9397.0,0.00105
2670,2670,tt0087280,The Element of Crime,Forbrydelsens element,1984,104.0,"['Crime', 'Drama', 'Thriller']",US,6.7,10173.0,0.00105
496,496,tt0081207,My Bodyguard,My Bodyguard,1980,96.0,"['Comedy', 'Drama', 'Family']",US,7.1,9618.0,0.00105
3904,3904,tt0090660,Armed and Dangerous,Armed and Dangerous,1986,88.0,"['Action', 'Comedy', 'Crime']",US,5.7,11863.0,0.00104
5227,5227,tt0093780,The Principal,The Principal,1987,109.0,"['Action', 'Crime', 'Drama']",US,6.3,10708.0,0.00104
4967,4967,tt0093206,Red Sorghum,Hong gao liang,1988,91.0,"['Drama', 'History', 'Romance']",US,7.3,9191.0,0.00103
4222,4222,tt0091396,Legal Eagles,Legal Eagles,1986,116.0,"['Comedy', 'Crime', 'Romance']",US,6.0,11159.0,0.00103
580,580,tt0081480,Seems Like Old Times,Seems Like Old Times,1980,102.0,"['Comedy', 'Romance']",US,6.7,10027.0,0.00103
2403,2403,tt0086508,Uncommon Valor,Uncommon Valor,1983,105.0,"['Action', 'Drama', 'Thriller']",US,6.3,10651.0,0.00103
3184,3184,tt0088748,Asterix Versus Caesar,Astérix et la surprise de César,1985,79.0,"['Adventure', 'Animation', 'Comedy']",US,6.8,9773.0,0.00102
1943,1943,tt0085346,Class,Class,1983,98.0,"['Comedy', 'Drama', 'Romance']",US,6.0,11036.0,0.00102
6166,6166,tt0096118,Sleepaway Camp II: Unhappy Campers,Sleepaway Camp II: Unhappy Campers,1988,80.0,"['Comedy', 'Horror']",US,5.5,12131.0,0.00102
1034,1034,tt0082748,Pieces,Mil gritos tiene la noche,1982,85.0,"['Horror', 'Mystery', 'Thriller']",US,6.0,11112.0,0.00102
4893,4893,tt0093044,The Fourth Protocol,The Fourth Protocol,1987,119.0,['Thriller'],US,6.5,10127.0,0.00101
3252,3252,tt0088915,A Chorus Line,A Chorus Line,1985,113.0,"['Drama', 'Music', 'Musical']",US,6.2,10607.0,0.00101
1579,1579,tt0084296,The Man from Snowy River,The Man from Snowy River,1982,102.0,"['Adventure', 'Drama', 'Romance']",US,7.2,9154.0,0.00101
1260,1260,tt0083336,Wolfen,Wolfen,1981,115.0,"['Horror', 'Thriller']",US,6.3,10426.0,0.00101
6837,6837,tt0098051,The Package,The Package,1989,108.0,"['Action', 'Crime', 'Drama']",US,6.4,10218.0,0.001
5314,5314,tt0094008,Someone to Watch Over Me,Someone to Watch Over Me,1987,106.0,"['Crime', 'Drama', 'Romance']",US,6.1,10664.0,0.001
5102,5102,tt0093509,Matewan,Matewan,1987,135.0,"['Drama', 'History']",US,7.9,8214.0,0.001
1615,1615,tt0084390,The Ballad of Narayama,Narayama bushikô,1983,130.0,['Drama'],US,7.8,8364.0,0.001
1882,1882,tt0085218,Barefoot Gen,Hadashi no Gen,1983,83.0,"['Animation', 'Biography', 'Drama']",US,8.0,8061.0,0.00099
5740,5740,tt0095107,Ernest Saves Christmas,Ernest Saves Christmas,1988,95.0,"['Comedy', 'Family', 'Fantasy']",US,5.6,11545.0,0.00099
5285,5285,tt0093940,September,September,1987,83.0,['Drama'],US,6.5,9916.0,0.00099
2327,2327,tt0086336,Something Wicked This Way Comes,Something Wicked This Way Comes,1983,95.0,"['Fantasy', 'Mystery', 'Thriller']",US,6.7,9651.0,0.00099
1100,1100,tt0082912,Pixote,Pixote: A Lei do Mais Fraco,1980,128.0,"['Crime', 'Drama']",US,7.9,8147.0,0.00099
6511,6511,tt0097179,DeepStar Six,DeepStar Six,1989,99.0,"['Action', 'Horror', 'Sci-Fi']",US,5.3,12147.0,0.00099
1300,1300,tt0083550,Amityville II: The Possession,Amityville II: The Possession,1982,104.0,['Horror'],US,5.5,11757.0,0.00099
3935,3935,tt0090738,Black Widow,Black Widow,1987,102.0,"['Crime', 'Drama', 'Thriller']",US,6.4,10075.0,0.00099
184,184,tt0080439,The Taming of the Scoundrel,Il bisbetico domato,1980,107.0,"['Comedy', 'Romance']",GB,7.6,8435.0,0.00098
4014,4014,tt0090930,Demons 2,Dèmoni 2... l'incubo ritorna,1986,92.0,['Horror'],US,5.9,10789.0,0.00098
3488,3488,tt0089504,Lost in America,Lost in America,1985,91.0,['Comedy'],US,7.0,9076.0,0.00098
5672,5672,tt0094933,D.O.A.,D.O.A.,1988,96.0,"['Mystery', 'Thriller']",US,6.1,10431.0,0.00098
753,753,tt0082100,The Party,La boum,1980,110.0,"['Comedy', 'Drama', 'Romance']",US,6.7,9489.0,0.00098
7012,7012,tt0098437,The Winter War,Talvisota,1989,199.0,"['Drama', 'History', 'War']",US,7.6,8301.0,0.00097
2530,2530,tt0086973,Blame It on Rio,Blame It on Rio,1984,100.0,"['Comedy', 'Romance']",US,5.8,10919.0,0.00097
4863,4863,tt0092974,Ernest Goes to Camp,Ernest Goes to Camp,1987,92.0,"['Comedy', 'Family']",US,5.4,11697.0,0.00097
1114,1114,tt0082945,Prince of the City,Prince of the City,1981,167.0,"['Crime', 'Drama']",US,7.4,8478.0,0.00096
172,172,tt0080408,Bad Timing: A Sensual Obsession,Bad Timing,1980,123.0,"['Drama', 'Mystery', 'Thriller']",US,6.9,9074.0,0.00096
927,927,tt0082477,Gregory's Girl,Gregory's Girl,1980,91.0,"['Comedy', 'Drama', 'Romance']",US,7.1,8766.0,0.00096
5005,5005,tt0093277,Ironweed,Ironweed,1987,143.0,['Drama'],US,6.7,9287.0,0.00096
5502,5502,tt0094612,Action Jackson,Action Jackson,1988,96.0,"['Action', 'Comedy', 'Crime']",US,5.5,11382.0,0.00096
5337,5337,tt0094057,Street Trash,Street Trash,1987,91.0,"['Comedy', 'Horror']",US,5.9,10577.0,0.00096
1664,1664,tt0084509,The Plague Dogs,The Plague Dogs,1982,103.0,"['Adventure', 'Animation', 'Drama']",US,7.7,8071.0,0.00095
4976,4976,tt0093220,House II: The Second Story,House II: The Second Story,1987,88.0,"['Comedy', 'Fantasy', 'Horror']",US,5.4,11489.0,0.00095
2193,2193,tt0086005,Never Cry Wolf,Never Cry Wolf,1983,105.0,"['Adventure', 'Drama']",US,7.5,8272.0,0.00095
2737,2737,tt0087451,The Ice Pirates,The Ice Pirates,1984,91.0,"['Action', 'Adventure', 'Comedy']",US,5.6,11032.0,0.00095
6859,6859,tt0098097,Pink Cadillac,Pink Cadillac,1989,122.0,"['Action', 'Comedy', 'Crime']",US,5.3,11717.0,0.00095
6683,6683,tt0097626,Johnny Handsome,Johnny Handsome,1989,94.0,"['Crime', 'Drama', 'Thriller']",US,6.1,10127.0,0.00095
7268,7268,tt0101420,Begotten,Begotten,1989,72.0,"['Fantasy', 'Horror']",US,5.6,10972.0,0.00094
7040,7040,tt0098519,Troop Beverly Hills,Troop Beverly Hills,1989,105.0,"['Adventure', 'Comedy']",US,5.8,10568.0,0.00094
4263,4263,tt0091497,Bad Blood,Mauvais sang,1986,116.0,"['Crime', 'Drama', 'Romance']",US,7.2,8545.0,0.00094
1655,1655,tt0084488,Permanent Vacation,Permanent Vacation,1980,75.0,"['Comedy', 'Drama']",US,6.2,9748.0,0.00093
2236,2236,tt0086129,Porky's II: The Next Day,Porky's II: The Next Day,1983,98.0,['Comedy'],US,5.0,12165.0,0.00093
5610,5610,tt0094824,Caddyshack II,Caddyshack II,1988,98.0,"['Comedy', 'Sport']",US,3.8,15870.0,0.00093
2723,2723,tt0087414,The Hit,The Hit,1984,98.0,"['Crime', 'Drama', 'Thriller']",US,7.0,8556.0,0.00092
3807,3807,tt0090270,Vision Quest,Vision Quest,1985,107.0,"['Drama', 'Romance', 'Sport']",US,6.6,9076.0,0.00092
2924,2924,tt0087932,The Pope of Greenwich Village,The Pope of Greenwich Village,1984,121.0,"['Action', 'Comedy', 'Crime']",US,6.6,9044.0,0.00092
5388,5388,tt0094155,Tin Men,Tin Men,1987,112.0,"['Comedy', 'Drama']",US,6.6,9079.0,0.00092
937,937,tt0082498,Happy Birthday to Me,Happy Birthday to Me,1981,111.0,"['Horror', 'Mystery', 'Thriller']",US,6.0,10009.0,0.00092
4889,4889,tt0093036,Flowers in the Attic,Flowers in the Attic,1987,93.0,"['Drama', 'Mystery', 'Thriller']",US,5.7,10519.0,0.00092
4796,4796,tt0092843,The Dead,The Dead,1987,83.0,['Drama'],US,7.2,8232.0,0.00091
4041,4041,tt0090985,The Decline of the American Empire,Le déclin de l'empire américain,1986,101.0,"['Comedy', 'Drama']",US,7.1,8372.0,0.00091
5860,5860,tt0095379,Intruder,Intruder,1989,83.0,"['Horror', 'Mystery']",US,6.1,9681.0,0.00091
4878,4878,tt0093015,Dragons Forever,Fei lung mang jeung,1988,93.0,"['Action', 'Comedy', 'Romance']",US,7.1,8380.0,0.00091
1505,1505,tt0084088,Honkytonk Man,Honkytonk Man,1982,122.0,"['Comedy', 'Drama', 'Music']",US,6.6,8954.0,0.00091
6278,6278,tt0096380,Vice Versa,Vice Versa,1988,98.0,"['Comedy', 'Fantasy']",US,5.9,10039.0,0.00091
6956,6956,tt0098319,Shirley Valentine,Shirley Valentine,1989,108.0,"['Comedy', 'Drama', 'Romance']",US,7.2,8218.0,0.00091
876,876,tt0082370,The Woman Next Door,La femme d'à côté,1981,106.0,"['Drama', 'Romance']",US,7.2,8125.0,0.0009
383,383,tt0080889,Hopscotch,Hopscotch,1980,106.0,"['Adventure', 'Comedy']",US,7.1,8213.0,0.0009
1464,1464,tt0083967,Frances,Frances,1982,140.0,"['Biography', 'Drama', 'Romance']",US,7.2,8061.0,0.00089
1992,1992,tt0085470,Easy Money,Easy Money,1983,95.0,['Comedy'],US,6.2,9348.0,0.00089
1106,1106,tt0082926,Polyester,Polyester,1981,86.0,['Comedy'],US,7.0,8289.0,0.00089
2636,2636,tt0087197,Electric Dreams,Electric Dreams,1984,95.0,"['Comedy', 'Drama', 'Music']",US,6.4,9096.0,0.00089
7208,7208,tt0100211,Music Box,Music Box,1989,124.0,"['Crime', 'Drama', 'Thriller']",US,7.3,7934.0,0.00089
2418,2418,tt0086543,The 4th Man,De vierde man,1983,102.0,"['Drama', 'Mystery', 'Thriller']",US,7.2,7974.0,0.00088
6245,6245,tt0096289,Torch Song Trilogy,Torch Song Trilogy,1988,120.0,"['Comedy', 'Drama', 'Romance']",US,7.7,7410.0,0.00088
5549,5549,tt0094712,Bat*21,Bat*21,1988,105.0,"['Drama', 'War']",US,6.4,9004.0,0.00088
1424,1424,tt0083869,Eating Raoul,Eating Raoul,1982,90.0,"['Comedy', 'Crime']",US,6.8,8437.0,0.00088
